date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,windspeed_10m_max,pais,municipio,latitude,longitude
2024-07-22 00:00:00+00:00,26.458498,36.596,17.646,26.388838,37.97305,17.225262,0.0,16.327497,Portugal,Lisboa,38.7169,-9.1399
2024-07-23 00:00:00+00:00,28.671,35.546,22.846,28.956858,37.155186,21.839806,0.0,12.031756,Portugal,Lisboa,38.7169,-9.1399
2024-07-24 00:00:00+00:00,26.789751,36.396,18.896,27.853678,38.75401,18.866045,0.0,18.218275,Portugal,Lisboa,38.7169,-9.1399
2024-07-25 00:00:00+00:00,21.541834,26.296,18.746,22.416407,28.133091,18.337242,0.0,18.720001,Portugal,Lisboa,38.7169,-9.1399
2024-07-26 00:00:00+00:00,22.816832,29.296,18.896,23.421799,31.291431,19.182428,0.0,23.241617,Portugal,Lisboa,38.7169,-9.1399
2024-07-27 00:00:00+00:00,22.32308,27.946,18.846,23.262072,29.962196,19.685856,0.0,17.068707,Portugal,Lisboa,38.7169,-9.1399
2024-07-28 00:00:00+00:00,24.57308,31.946,17.946,26.052994,34.500668,18.821278,0.0,16.267857,Portugal,Lisboa,38.7169,-9.1399
2024-07-29 00:00:00+00:00,24.668917,33.946,21.796,25.580519,33.38029,22.822088,10.1,28.04305,Portugal,Lisboa,38.7169,-9.1399
2024-07-30 00:00:00+00:00,22.24183,27.046,19.296,24.265562,30.853344,21.213951,0.0,14.529915,Portugal,Lisboa,38.7169,-9.1399
2024-07-31 00:00:00+00:00,22.76475,29.796,18.946,24.567657,33.92391,20.378428,0.0,19.483284,Portugal,Lisboa,38.7169,-9.1399
2024-08-01 00:00:00+00:00,22.239748,27.346,19.396,22.62591,28.630692,19.458057,0.0,21.518847,Portugal,Lisboa,38.7169,-9.1399
2024-08-02 00:00:00+00:00,21.97725,27.546,18.846,21.604616,28.725567,18.396524,0.0,24.717085,Portugal,Lisboa,38.7169,-9.1399
2024-08-03 00:00:00+00:00,22.504333,28.946,18.146,22.327757,30.385525,17.859728,0.0,22.314194,Portugal,Lisboa,38.7169,-9.1399
2024-08-04 00:00:00+00:00,24.08975,32.746,18.596,24.798294,36.606518,18.140144,0.0,23.491207,Portugal,Lisboa,38.7169,-9.1399
2024-08-05 00:00:00+00:00,23.191832,29.696,19.196,22.880163,31.446335,18.272678,0.0,24.967499,Portugal,Lisboa,38.7169,-9.1399
2024-08-06 00:00:00+00:00,23.237665,29.396,19.946,23.798723,31.17059,20.360384,0.0,24.535526,Portugal,Lisboa,38.7169,-9.1399
2024-08-07 00:00:00+00:00,22.710585,29.146,18.696,23.291817,31.276459,18.589792,0.0,21.194187,Portugal,Lisboa,38.7169,-9.1399
2024-08-08 00:00:00+00:00,21.562668,26.896,18.046,21.88382,28.56668,18.12332,0.0,20.60823,Portugal,Lisboa,38.7169,-9.1399
2024-08-09 00:00:00+00:00,23.75225,32.396,18.446,25.536924,36.788483,19.028751,0.0,15.192682,Portugal,Lisboa,38.7169,-9.1399
2024-08-10 00:00:00+00:00,24.577248,31.396,17.946,26.394857,35.7028,19.50322,0.0,14.512064,Portugal,Lisboa,38.7169,-9.1399
2024-08-11 00:00:00+00:00,22.723082,29.646,17.396,24.426302,34.064655,18.918076,0.0,19.161337,Portugal,Lisboa,38.7169,-9.1399
2024-08-12 00:00:00+00:00,22.637667,28.546,19.046,23.28608,30.427452,19.402683,0.0,24.344624,Portugal,Lisboa,38.7169,-9.1399
2024-08-13 00:00:00+00:00,22.071,26.196,18.596,22.415068,26.315403,19.249912,0.0,20.00512,Portugal,Lisboa,38.7169,-9.1399
2024-08-14 00:00:00+00:00,22.07308,27.296,19.396,21.475685,28.384415,17.040293,0.0,26.717722,Portugal,Lisboa,38.7169,-9.1399
2024-08-15 00:00:00+00:00,25.900164,34.896,19.346,24.76222,35.958035,17.381449,0.0,24.858253,Portugal,Lisboa,38.7169,-9.1399
2024-08-16 00:00:00+00:00,28.00641,36.796,20.546,26.4602,37.00107,20.065052,0.0,25.849905,Portugal,Lisboa,38.7169,-9.1399
2024-08-17 00:00:00+00:00,25.38975,33.246,20.696,24.918707,33.85599,19.795927,0.0,27.047956,Portugal,Lisboa,38.7169,-9.1399
2024-08-18 00:00:00+00:00,23.4335,29.896,20.046,23.638893,31.757843,19.659023,0.0,28.483257,Portugal,Lisboa,38.7169,-9.1399
2024-08-19 00:00:00+00:00,22.412664,28.296,18.846,21.892164,28.010658,17.625963,0.0,26.368616,Portugal,Lisboa,38.7169,-9.1399
2024-08-20 00:00:00+00:00,22.673082,28.846,19.446,22.35395,29.338432,18.72977,0.0,28.137634,Portugal,Lisboa,38.7169,-9.1399
2024-08-21 00:00:00+00:00,21.887665,29.446,17.796,22.225653,32.367424,16.85434,0.0,19.8,Portugal,Lisboa,38.7169,-9.1399
2024-08-22 00:00:00+00:00,20.383501,25.896,17.146,19.816948,26.755531,16.805784,0.0,21.518847,Portugal,Lisboa,38.7169,-9.1399
2024-08-23 00:00:00+00:00,22.698084,29.046,18.146,23.537071,31.74651,18.130817,0.0,18.709612,Portugal,Lisboa,38.7169,-9.1399
2024-08-24 00:00:00+00:00,22.700165,29.246,18.146,23.32107,31.424026,16.592405,0.0,22.805367,Portugal,Lisboa,38.7169,-9.1399
2024-08-25 00:00:00+00:00,20.966833,28.246,16.346,19.332165,28.097763,13.970608,0.0,24.74329,Portugal,Lisboa,38.7169,-9.1399
2024-08-26 00:00:00+00:00,22.193914,30.946,16.696,22.191458,33.616257,15.664501,0.0,19.296133,Portugal,Lisboa,38.7169,-9.1399
2024-08-27 00:00:00+00:00,20.916834,28.646,16.696,20.774002,30.806206,16.378582,0.0,19.64558,Portugal,Lisboa,38.7169,-9.1399
2024-08-28 00:00:00+00:00,21.068918,27.796,16.196,21.237387,29.97248,15.685764,0.0,25.417631,Portugal,Lisboa,38.7169,-9.1399
2024-08-29 00:00:00+00:00,20.5835,25.146,17.896,20.678118,26.6993,18.12058,0.0,21.868332,Portugal,Lisboa,38.7169,-9.1399
2024-08-30 00:00:00+00:00,20.841833,26.096,17.446,21.371008,28.04565,17.914476,0.0,18.514643,Portugal,Lisboa,38.7169,-9.1399
2024-08-31 00:00:00+00:00,21.050165,25.846,17.896,21.147026,27.553904,17.834293,0.0,21.046917,Portugal,Lisboa,38.7169,-9.1399
2024-09-01 00:00:00+00:00,21.504332,26.646,18.296,21.402864,26.704283,18.266186,0.0,23.210928,Portugal,Lisboa,38.7169,-9.1399
2024-09-02 00:00:00+00:00,20.420998,24.496,16.546,20.041649,24.169716,14.870647,0.0,25.277023,Portugal,Lisboa,38.7169,-9.1399
2024-09-03 00:00:00+00:00,18.741833,22.496,15.896,15.99739,20.624313,12.90917,0.0,29.714724,Portugal,Lisboa,38.7169,-9.1399
2024-09-04 00:00:00+00:00,20.975166,28.246,15.646,19.125399,28.32034,13.705898,0.0,30.124065,Portugal,Lisboa,38.7169,-9.1399
2024-09-05 00:00:00+00:00,19.502249,25.346,15.596,17.115309,24.801447,13.036224,0.0,29.301876,Portugal,Lisboa,38.7169,-9.1399
2024-09-06 00:00:00+00:00,17.71058,22.146,14.146,15.941678,21.007996,12.633425,0.0,21.188072,Portugal,Lisboa,38.7169,-9.1399
2024-09-07 00:00:00+00:00,18.2335,24.646,12.396,18.023699,24.907099,11.577585,0.0,17.555307,Portugal,Lisboa,38.7169,-9.1399
2024-09-08 00:00:00+00:00,19.077248,25.146,14.796,18.544485,25.061436,14.166929,0.0,20.316889,Portugal,Lisboa,38.7169,-9.1399
2024-09-09 00:00:00+00:00,20.01475,25.846,17.046,19.723707,26.48697,17.089245,0.0,21.659916,Portugal,Lisboa,38.7169,-9.1399
2024-09-10 00:00:00+00:00,19.037664,24.046,16.396,18.033354,23.262611,14.307884,0.0,27.055143,Portugal,Lisboa,38.7169,-9.1399
2024-09-11 00:00:00+00:00,19.706417,26.046,15.646,17.03294,23.637,12.999849,0.0,34.743263,Portugal,Lisboa,38.7169,-9.1399
2024-09-12 00:00:00+00:00,20.354334,26.796,16.946,18.043535,25.469868,14.27734,0.0,30.009838,Portugal,Lisboa,38.7169,-9.1399
2024-09-13 00:00:00+00:00,23.20225,31.446,17.346,21.703072,30.872921,16.468157,0.0,24.826952,Portugal,Lisboa,38.7169,-9.1399
2024-09-14 00:00:00+00:00,24.441832,29.846,20.046,23.280327,32.232426,17.093105,0.0,20.08916,Portugal,Lisboa,38.7169,-9.1399
2024-09-15 00:00:00+00:00,25.39183,32.696,20.496,23.235914,33.10847,18.613605,0.0,22.881958,Portugal,Lisboa,38.7169,-9.1399
2024-09-16 00:00:00+00:00,26.895998,33.746,20.546,23.856863,33.89405,18.205639,0.0,20.808498,Portugal,Lisboa,38.7169,-9.1399
2024-09-17 00:00:00+00:00,25.248083,31.796,19.996,21.97751,29.95615,17.122803,0.0,18.504139,Portugal,Lisboa,38.7169,-9.1399
2024-09-18 00:00:00+00:00,19.4335,25.446,16.046,19.881392,26.678986,16.91867,0.3,17.0763,Portugal,Lisboa,38.7169,-9.1399
2024-09-19 00:00:00+00:00,20.418917,25.146,16.596,21.487978,25.682579,17.943363,0.2,15.517629,Portugal,Lisboa,38.7169,-9.1399
2024-09-20 00:00:00+00:00,19.625168,24.446,16.996,21.00383,25.887524,18.492107,1.3000001,15.876775,Portugal,Lisboa,38.7169,-9.1399
2024-09-21 00:00:00+00:00,19.473082,23.796,15.996,20.72516,24.336758,17.094967,0.5,16.1198,Portugal,Lisboa,38.7169,-9.1399
2024-09-22 00:00:00+00:00,18.47725,22.796,14.846,19.192402,24.217102,15.689196,0.6,15.281989,Portugal,Lisboa,38.7169,-9.1399
2024-09-23 00:00:00+00:00,18.033499,23.396,14.446,17.617123,23.297426,14.195131,0.0,17.826363,Portugal,Lisboa,38.7169,-9.1399
2024-09-24 00:00:00+00:00,18.7085,22.546,14.346,19.087317,21.542046,14.626354,1.3000001,20.26899,Portugal,Lisboa,38.7169,-9.1399
2024-09-25 00:00:00+00:00,20.71475,22.146,19.696,22.025152,23.286234,20.723608,2.8000002,22.151705,Portugal,Lisboa,38.7169,-9.1399
2024-09-26 00:00:00+00:00,20.616833,24.196,16.896,21.015263,25.18574,18.120817,2.3999996,26.560217,Portugal,Lisboa,38.7169,-9.1399
2024-09-27 00:00:00+00:00,18.085585,22.446,14.496,17.032097,21.281588,12.285648,0.2,18.709612,Portugal,Lisboa,38.7169,-9.1399
2024-09-28 00:00:00+00:00,17.585583,23.996,12.896,15.378582,21.777262,11.0473995,0.0,17.311846,Portugal,Lisboa,38.7169,-9.1399
2024-09-29 00:00:00+00:00,19.541834,26.696,13.846,17.793394,26.466515,12.509399,0.0,16.516901,Portugal,Lisboa,38.7169,-9.1399
2024-09-30 00:00:00+00:00,20.46475,27.396,14.446,20.12105,28.9104,13.556467,0.0,16.74387,Portugal,Lisboa,38.7169,-9.1399
2024-10-01 00:00:00+00:00,21.173082,25.596,18.046,22.522125,26.473948,19.043148,0.2,12.566526,Portugal,Lisboa,38.7169,-9.1399
2024-10-02 00:00:00+00:00,21.254333,23.346,19.996,22.724281,24.591784,20.87865,0.70000005,21.423023,Portugal,Lisboa,38.7169,-9.1399
2024-10-03 00:00:00+00:00,21.437668,24.746,19.446,23.1615,25.83728,20.71568,0.3,16.676977,Portugal,Lisboa,38.7169,-9.1399
2024-10-04 00:00:00+00:00,20.843916,23.596,19.246,22.960524,24.907269,21.55582,0.2,15.206538,Portugal,Lisboa,38.7169,-9.1399
2024-10-05 00:00:00+00:00,20.802248,23.346,19.646,22.219095,24.237461,20.832123,0.8000001,18.57143,Portugal,Lisboa,38.7169,-9.1399
2024-10-06 00:00:00+00:00,20.531416,22.346,19.396,20.969967,22.089655,19.947544,0.90000004,25.025827,Portugal,Lisboa,38.7169,-9.1399
2024-10-07 00:00:00+00:00,19.514748,21.646,17.196,19.150465,20.743502,17.167728,22.3,28.904434,Portugal,Lisboa,38.7169,-9.1399
2024-10-08 00:00:00+00:00,19.750166,22.146,17.196,18.713678,20.504538,16.911554,1.1,28.152023,Portugal,Lisboa,38.7169,-9.1399
2024-10-09 00:00:00+00:00,19.66475,21.846,15.546,18.106918,19.283361,15.9992695,3.6999998,41.040394,Portugal,Lisboa,38.7169,-9.1399
2024-10-10 00:00:00+00:00,17.550165,20.996,14.646,17.999872,20.607151,14.52684,1.3000001,12.638512,Portugal,Lisboa,38.7169,-9.1399
2024-10-11 00:00:00+00:00,19.660583,22.846,17.446,19.618105,22.626104,17.890053,18.600002,29.827904,Portugal,Lisboa,38.7169,-9.1399
2024-10-12 00:00:00+00:00,19.58975,22.496,17.196,19.876642,22.67277,17.302507,6.0,21.966637,Portugal,Lisboa,38.7169,-9.1399
2024-10-13 00:00:00+00:00,19.675169,24.046,15.945999,20.27532,24.203783,16.143845,1.1,19.507383,Portugal,Lisboa,38.7169,-9.1399
2024-10-14 00:00:00+00:00,18.516836,23.796,15.546,19.443193,25.256838,15.655046,0.0,13.8049555,Portugal,Lisboa,38.7169,-9.1399
2024-10-15 00:00:00+00:00,19.245998,20.746,17.696,19.108515,20.412285,18.23014,39.8,28.119204,Portugal,Lisboa,38.7169,-9.1399
2024-10-16 00:00:00+00:00,18.558502,20.846,15.196,18.241915,21.066723,14.07094,6.8999996,24.567856,Portugal,Lisboa,38.7169,-9.1399
2024-10-17 00:00:00+00:00,17.348085,20.596,14.446,16.025036,18.670778,13.937109,0.5,18.731247,Portugal,Lisboa,38.7169,-9.1399
2024-10-18 00:00:00+00:00,18.121,21.446,14.546,18.131187,20.987255,14.540836,0.4,15.787753,Portugal,Lisboa,38.7169,-9.1399
2024-10-19 00:00:00+00:00,17.950165,20.896,15.096,18.442863,20.562479,15.315645,0.1,14.182355,Portugal,Lisboa,38.7169,-9.1399
2024-10-20 00:00:00+00:00,17.512667,21.646,14.346,18.388014,23.340363,14.866058,0.0,9.0645685,Portugal,Lisboa,38.7169,-9.1399
2024-10-21 00:00:00+00:00,17.71475,23.296,12.446,18.205647,24.974325,12.255535,0.0,19.380743,Portugal,Lisboa,38.7169,-9.1399
2024-10-22 00:00:00+00:00,19.156416,24.096,15.945999,19.119175,25.205156,14.922138,0.0,19.09358,Portugal,Lisboa,38.7169,-9.1399
2024-10-23 00:00:00+00:00,19.49183,24.446,15.796,20.156073,26.469908,15.507553,0.0,13.125196,Portugal,Lisboa,38.7169,-9.1399
2024-10-24 00:00:00+00:00,18.689749,22.546,15.346,19.345758,23.305794,15.809643,0.4,14.690691,Portugal,Lisboa,38.7169,-9.1399
2024-10-25 00:00:00+00:00,15.577249,17.646,13.296,12.913814,16.448616,10.91502,0.1,23.910208,Portugal,Lisboa,38.7169,-9.1399
2024-10-26 00:00:00+00:00,14.916833,17.546,11.346,12.977872,15.969532,9.558183,3.0999997,25.344229,Portugal,Lisboa,38.7169,-9.1399
2024-10-27 00:00:00+00:00,15.020999,18.296,12.346,13.242167,16.921926,10.412395,0.3,17.303421,Portugal,Lisboa,38.7169,-9.1399
2024-10-28 00:00:00+00:00,15.068916,18.796,11.796,12.059997,15.246073,9.0775,0.0,22.571884,Portugal,Lisboa,38.7169,-9.1399
2024-10-29 00:00:00+00:00,18.260582,21.596,15.746,16.043165,19.414314,12.829729,0.4,24.15289,Portugal,Lisboa,38.7169,-9.1399
2024-10-30 00:00:00+00:00,15.396,18.746,12.646,14.352717,17.06435,10.968725,0.1,21.872036,Portugal,Lisboa,38.7169,-9.1399
2024-10-31 00:00:00+00:00,15.991833,20.146,13.346,15.875508,19.698452,12.6295185,3.0,12.819235,Portugal,Lisboa,38.7169,-9.1399
2024-11-01 00:00:00+00:00,15.750167,19.146,13.346,16.030207,20.074663,13.776489,1.8000001,12.039833,Portugal,Lisboa,38.7169,-9.1399
2024-11-02 00:00:00+00:00,17.179333,20.846,14.446,17.201273,21.24544,14.187756,1.1000001,13.060857,Portugal,Lisboa,38.7169,-9.1399
2024-11-03 00:00:00+00:00,17.281416,21.846,13.696,17.14197,21.16695,13.191366,0.1,14.118243,Portugal,Lisboa,38.7169,-9.1399
2024-11-04 00:00:00+00:00,17.410583,19.546,15.945999,17.545786,19.719988,16.496843,16.7,19.507383,Portugal,Lisboa,38.7169,-9.1399
2024-11-05 00:00:00+00:00,18.46475,20.596,17.296,19.110445,20.921219,16.733692,7.3999996,20.88698,Portugal,Lisboa,38.7169,-9.1399
2024-11-06 00:00:00+00:00,18.325165,22.046,15.896,19.228012,23.201815,16.34782,0.3,12.601285,Portugal,Lisboa,38.7169,-9.1399
2024-11-07 00:00:00+00:00,17.406416,22.646,13.746,17.598158,23.104708,13.709875,0.0,12.0694,Portugal,Lisboa,38.7169,-9.1399
2024-11-08 00:00:00+00:00,17.785585,21.196,15.396,18.838636,22.596437,15.904398,1.3000001,10.360559,Portugal,Lisboa,38.7169,-9.1399
2024-11-09 00:00:00+00:00,16.471,20.396,13.746,16.25556,20.249899,12.591051,0.0,13.14,Portugal,Lisboa,38.7169,-9.1399
2024-11-10 00:00:00+00:00,17.5085,22.646,13.246,16.622034,22.558899,12.33456,0.0,20.199335,Portugal,Lisboa,38.7169,-9.1399
2024-11-11 00:00:00+00:00,18.208498,21.546,15.896,17.255909,21.062864,14.446896,0.0,19.898752,Portugal,Lisboa,38.7169,-9.1399
2024-11-12 00:00:00+00:00,15.575168,18.946,13.196,13.265614,17.375473,10.205399,0.0,18.222721,Portugal,Lisboa,38.7169,-9.1399
2024-11-13 00:00:00+00:00,12.320999,14.546,9.396,8.82384,12.745825,5.878354,0.0,20.285769,Portugal,Lisboa,38.7169,-9.1399
2024-11-14 00:00:00+00:00,11.960584,15.746,8.696,10.045789,13.888163,6.227703,1.1,17.441433,Portugal,Lisboa,38.7169,-9.1399
2024-11-15 00:00:00+00:00,15.106418,18.696,12.546,13.902027,17.298618,11.322057,6.1999993,20.606659,Portugal,Lisboa,38.7169,-9.1399
2024-11-16 00:00:00+00:00,16.498083,21.296,13.846,15.456585,20.647005,12.760979,0.8000001,18.610641,Portugal,Lisboa,38.7169,-9.1399
2024-11-17 00:00:00+00:00,16.350166,20.196,14.046,16.319387,20.232504,13.258917,1.6,13.413321,Portugal,Lisboa,38.7169,-9.1399
2024-11-18 00:00:00+00:00,15.193916,18.746,12.596,15.893924,20.163942,13.052622,0.5,10.874741,Portugal,Lisboa,38.7169,-9.1399
2024-11-19 00:00:00+00:00,14.933498,19.196,12.296,15.3336935,20.55627,12.407785,0.4,9.621163,Portugal,Lisboa,38.7169,-9.1399
2024-11-20 00:00:00+00:00,14.396003,17.596,11.696,13.739333,16.445198,11.0363455,0.0,11.196232,Portugal,Lisboa,38.7169,-9.1399
2024-11-21 00:00:00+00:00,15.791835,18.146,14.046,14.890877,16.149107,13.452127,0.2,18.382044,Portugal,Lisboa,38.7169,-9.1399
2024-11-22 00:00:00+00:00,16.62517,19.446,14.246,16.191164,18.711533,14.173838,0.0,14.769874,Portugal,Lisboa,38.7169,-9.1399
2024-11-23 00:00:00+00:00,16.877249,21.696,13.296,16.27596,21.240715,13.045853,0.0,14.7039175,Portugal,Lisboa,38.7169,-9.1399
2024-11-24 00:00:00+00:00,19.0085,21.546,16.646,16.364582,19.862791,14.408741,17.5,32.22452,Portugal,Lisboa,38.7169,-9.1399
2024-11-25 00:00:00+00:00,15.343918,17.946,12.346,14.317637,16.229734,12.115599,5.8999996,30.424791,Portugal,Lisboa,38.7169,-9.1399
2024-11-26 00:00:00+00:00,14.129334,17.146,12.396,14.109397,17.436466,11.49277,0.1,6.6405115,Portugal,Lisboa,38.7169,-9.1399
2024-11-27 00:00:00+00:00,12.185585,15.945999,9.346,10.935673,14.916815,7.6909018,0.0,10.075177,Portugal,Lisboa,38.7169,-9.1399
2024-11-28 00:00:00+00:00,15.777248,21.596,10.696,14.815288,22.06596,8.758049,0.0,17.84271,Portugal,Lisboa,38.7169,-9.1399
2024-11-29 00:00:00+00:00,18.191833,20.496,16.646,19.433504,21.550058,18.03498,0.2,13.672893,Portugal,Lisboa,38.7169,-9.1399
2024-11-30 00:00:00+00:00,17.171,20.546,13.696,17.986607,21.332193,14.050844,0.0,7.570707,Portugal,Lisboa,38.7169,-9.1399
2024-12-01 00:00:00+00:00,16.337667,19.096,14.446,16.185678,19.356504,14.267767,1.2,12.20023,Portugal,Lisboa,38.7169,-9.1399
2024-12-02 00:00:00+00:00,14.714749,17.346,12.796,14.157655,17.664448,11.975716,0.6,15.3042345,Portugal,Lisboa,38.7169,-9.1399
2024-12-03 00:00:00+00:00,14.2543335,16.946,12.496,12.839519,14.745472,11.498009,0.0,15.743571,Portugal,Lisboa,38.7169,-9.1399
2024-12-04 00:00:00+00:00,15.646001,18.846,11.946,15.233734,18.28926,11.888794,0.1,14.607751,Portugal,Lisboa,38.7169,-9.1399
2024-12-05 00:00:00+00:00,14.408502,18.996,10.846,14.188151,18.323532,10.001829,0.1,12.662843,Portugal,Lisboa,38.7169,-9.1399
2024-12-06 00:00:00+00:00,15.321,18.446,13.046,15.053241,18.348183,13.00828,0.0,10.478722,Portugal,Lisboa,38.7169,-9.1399
2024-12-07 00:00:00+00:00,14.843917,17.996,11.896,12.805478,17.574766,6.890319,0.0,25.471748,Portugal,Lisboa,38.7169,-9.1399
2024-12-08 00:00:00+00:00,11.879334,14.546,10.046,7.4839935,10.248461,5.3504477,0.0,24.76227,Portugal,Lisboa,38.7169,-9.1399
2024-12-09 00:00:00+00:00,10.808501,13.996,9.146,6.8678946,10.017855,4.2864323,0.0,22.350464,Portugal,Lisboa,38.7169,-9.1399
2024-12-10 00:00:00+00:00,8.956416,12.396,5.8459997,7.0190845,10.405963,4.1142797,0.0,7.9383874,Portugal,Lisboa,38.7169,-9.1399
2024-12-11 00:00:00+00:00,8.633498,12.246,5.796,6.0546136,9.920932,2.7024326,0.0,12.514855,Portugal,Lisboa,38.7169,-9.1399
2024-12-12 00:00:00+00:00,8.585583,12.096,6.246,6.249973,10.073815,3.207345,0.0,12.033103,Portugal,Lisboa,38.7169,-9.1399
2024-12-13 00:00:00+00:00,9.393916,13.746,6.396,7.8507457,12.397528,4.251976,1.5,10.24578,Portugal,Lisboa,38.7169,-9.1399
2024-12-14 00:00:00+00:00,11.193916,14.046,8.896,9.7626915,12.966089,7.0041428,3.5,12.3165245,Portugal,Lisboa,38.7169,-9.1399
2024-12-15 00:00:00+00:00,10.700166,14.046,8.296,7.610117,10.93632,5.330309,0.0,17.055414,Portugal,Lisboa,38.7169,-9.1399
2024-12-16 00:00:00+00:00,10.768917,15.296,7.196,7.9335456,12.782183,3.573392,0.0,15.035119,Portugal,Lisboa,38.7169,-9.1399
2024-12-17 00:00:00+00:00,13.716834,17.696,9.746,12.222958,17.011269,7.484625,1.5,17.40424,Portugal,Lisboa,38.7169,-9.1399
2024-12-18 00:00:00+00:00,16.495996,18.846,14.696,15.702456,17.817661,14.104439,0.2,23.98867,Portugal,Lisboa,38.7169,-9.1399
2024-12-19 00:00:00+00:00,15.485584,17.796,11.446,14.415225,17.008053,9.084802,0.90000004,21.836456,Portugal,Lisboa,38.7169,-9.1399
2024-12-20 00:00:00+00:00,11.210584,14.846,9.196,8.179377,11.565951,5.9181337,0.0,16.801823,Portugal,Lisboa,38.7169,-9.1399
2024-12-21 00:00:00+00:00,10.150168,13.796,7.3459997,6.7832103,10.463911,3.8484688,0.0,15.410774,Portugal,Lisboa,38.7169,-9.1399
2024-12-22 00:00:00+00:00,11.764751,17.046,8.046,9.254859,15.438311,5.2236023,0.0,20.192118,Portugal,Lisboa,38.7169,-9.1399
2024-12-23 00:00:00+00:00,12.752251,15.596,10.396,9.060971,11.556793,6.600559,0.0,25.025827,Portugal,Lisboa,38.7169,-9.1399
2024-12-24 00:00:00+00:00,11.183499,15.596,8.246,7.624796,12.73382,3.8595276,0.0,22.019672,Portugal,Lisboa,38.7169,-9.1399
2024-12-25 00:00:00+00:00,11.568916,14.946,8.846,9.434906,13.293562,6.059149,0.0,13.369771,Portugal,Lisboa,38.7169,-9.1399
2024-12-26 00:00:00+00:00,11.9085,15.696,9.246,9.868821,13.819435,6.359886,0.0,14.51876,Portugal,Lisboa,38.7169,-9.1399
2024-12-27 00:00:00+00:00,11.341832,14.596,8.446,9.683772,13.498373,6.170535,0.0,11.272657,Portugal,Lisboa,38.7169,-9.1399
