"IdImovel";"UrlPesquisa";"Url";"Nome";"Preco";"PrecoDesconto";"tipo";"metros";"andar";"elevador";"Detalhes";"Status";"Page"
"29199882";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/29199882/";"Apartamento T2 na rua de Entreparedes, 11, Baixa, Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória";"750";"";"T2";"90 ";"3  ";"sem elevador";"T2 , 90 m² construídos, 3º andar  sem elevador";"OK";"65"
"31079565";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31079565/";"Moradia independente na rua Salvador Brandão, 1105, Gulpilhares, Gulpilhares e Valadares";"900";"";"T2";"200 ";"";"";"T2 , 200 m² construídos";"OK";"65"
"31469513";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31469513/";"Apartamento T0 na rua das Taipas, 12, Centro Histórico, Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória";"1.100";"";"T0";"110 ";"1  ";"sem elevador";"T0 , 110 m² construídos, 1º andar  sem elevador";"OK";"65"
"31318337";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31318337/";"Apartamento T3 na rua Augusto Gomes, 66, Coimbrões, Santa Marinha e São Pedro da Afurada";"1.400";"";"T3";"170 ";"1  ";"com elevador";"T3 , 170 m² construídos, 1º andar  com elevador";"OK";"65"
"29786273";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/29786273/";"Apartamento T3 na rua de Sabrosa, 91, Freixo, Campanhã";"1.250";"";"T3";"100 ";"10  ";"com elevador";"T3 , 100 m² construídos, 10º andar  com elevador";"OK";"65"
"30884070";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/30884070/";"Apartamento T2 na rua de O Primeiro de Janeiro, 85, Bessa - Foco, Ramalde";"1.250";"";"T2";"110 ";"4  ";"com elevador";"T2 , 110 m² construídos, 4º andar  com elevador";"OK";"65"
"30783331";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/30783331/";"Apartamento T4 na avenida dos Banhos, 1040, Bairro Norte, Póvoa de Varzim Cidade, Póvoa de Varzim - Beiriz - Argivai";"2.600";"";"T4";"180 ";"5  ";"com elevador";"T4 , 180 m² construídos, 5º andar  com elevador";"OK";"65"
"30716246";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/30716246/";"Apartamento T2 na rua António Graça, 36, Centro, Póvoa de Varzim Cidade, Póvoa de Varzim - Beiriz - Argivai";"600";"";"T2";"55 ";"2  ";"sem elevador";"T2 , 55 m² construídos, 2º andar  sem elevador";"OK";"65"
"28966942";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/28966942/";"Apartamento T2 na rua Trindade Coelho, 10, Centro Histórico, Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória";"1.800";"";"T2";"111 ";"3  ";"com elevador";"T2 , 111 m² construídos, 3º andar  com elevador";"OK";"65"
"31331806";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31331806/";"Apartamento T2 na rua de Santo Ildefonso, 18, Baixa, Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória";"1.050";"";"T2";"90 ";"0";"sem elevador";"T2 , 90 m² construídos, Rés do chão  sem elevador";"OK";"65"
