"IdImovel";"UrlPesquisa";"Url";"Nome";"Preco";"PrecoDesconto";"tipo";"metros";"andar";"elevador";"Detalhes";"Status";"Page"
"29821391";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/29821391/";"Apartamento T1 em Castelo Branco";"315";"";"T1";"55 ";"";"com elevador";"T1 , 55 m² construídos,   com elevador";"OK";"3"
"31527434";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/31527434/";"Moradia independente na rua Senhora das Preces, s/n, Castelo, Sertã";"350";"";"T3";"80 ";"";"";"T3 , 80 m² construídos";"OK";"3"
"31535146";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/31535146/";"Apartamento T0 na rua Doutor José Valério da Cruz, 65, Covilhã e Canhoso, Covilhã";"255";"";"T0";"30 ";"1  ";"sem elevador";"T0 , 30 m² construídos, 1º andar  sem elevador";"OK";"3"
"31534565";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/31534565/";"Apartamento T1 na rua Doutor José Valério da Cruz, 65, Covilhã e Canhoso, Covilhã";"295";"";"T1";"50 ";"2  ";"sem elevador";"T1 , 50 m² construídos, 2º andar  sem elevador";"OK";"3"
"30410721";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/30410721/";"Apartamento T1 na rua da Alegria, 25, Covilhã e Canhoso, Covilhã";"375";"";"T1";"45 ";"0";"sem elevador";"T1 , 45 m² construídos, Rés do chão  sem elevador";"OK";"3"
"28443247";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/28443247/";"Apartamento T2 na rua de Santa Cruz, 10, Proença-a-Nova e Peral, Proença-a-Nova";"275";"";"T2";"100 ";"3  ";"com elevador";"T2 , 100 m² construídos, 3º andar  com elevador";"OK";"3"
"31432804";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/31432804/";"Apartamento T1 na rua de Santa Maria, 115, Castelo Branco";"345";"";"T1";"54 ";"0";"sem elevador";"T1 , 54 m² construídos, Rés do chão  sem elevador";"OK";"3"
"31534162";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/31534162/";"Apartamento T0 na rua Comendador Campos Melo, 79, Covilhã e Canhoso, Covilhã";"280";"";"T0";"30 ";"1  ";"sem elevador";"T0 , 30 m² construídos, 1º andar  sem elevador";"OK";"3"
"31072013";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/31072013/";"Quinta,  Unnamed Road, 1, Monfortinho e Salvaterra do Extremo, Idanha-a-Nova";"1.500";"";"T4";"300 ";"";"";"T4 , 300 m² construídos";"OK";"3"
"29132527";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/29132527/";"Solar na rua Conselheiro Santos Viegas, 79, Covilhã e Canhoso, Covilhã";"350";"";"T1";"100 ";"";"";"T1 , 100 m² construídos";"OK";"3"
"31388485";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/31388485/";"Apartamento T2 na rua Conde da Covilhã, 17, Covilhã e Canhoso, Covilhã";"400";"";"T2";"90 ";"-1";"com elevador";"T2 , 90 m² construídos, Cave  com elevador";"OK";"3"
"31427381";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/31427381/";"Apartamento T0 na rua Azedo Gneco, 13, Covilhã e Canhoso, Covilhã";"285";"";"T0";"32 ";"0";"sem elevador";"T0 , 32 m² construídos, Rés do chão  sem elevador";"OK";"3"
"30753142";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-3";"/imovel/30753142/";"Apartamento T4 na alameda da Europa, 11, Covilhã e Canhoso, Covilhã";"750";"";"T4";"200 ";"3  ";"com elevador";"T4 , 200 m² construídos, 3º andar  com elevador";"OK";"3"
"31613946";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/31613946/";"Apartamento T4 em Covilhã e Canhoso, Covilhã";"850";"";"T4";"148 ";"3  ";"com elevador";"T4 , 148 m² construídos, 3º andar  com elevador, 15 nov ";"OK";"2"
"31241393";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/31241393/";"Apartamento T1 em Castelo Branco";"400";"";"T1";"55 ";"";"sem elevador";"T1 , 55 m² construídos,   sem elevador";"OK";"2"
"31241397";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/31241397/";"Apartamento T1 em Castelo Branco";"400";"";"T1";"55 ";"";"sem elevador";"T1 , 55 m² construídos,   sem elevador";"OK";"2"
"31549850";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/31549850/";"Apartamento T2 em Castelo Branco";"450";"";"T2";"78 ";"";"";"T2 , 78 m² construídos";"OK";"2"
"31498876";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/31498876/";"Apartamento T3 na rua da Nossa Senhora do Refúgio, 1, Boidobra, Covilhã";"1.000";"";"T3";"130 ";"3  ";"com elevador";"T3 , 130 m² construídos, 3º andar  com elevador";"OK";"2"
"30140930";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/30140930/";"Casa de aldeia na rua das Almas, 15, Verdelhos, Covilhã";"270";"";"T1";"36 ";"";"";"T1 , 36 m² construídos";"OK";"2"
"28125706";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/28125706/";"Moradia geminada na rua Luís de Camões, 20, Monfortinho e Salvaterra do Extremo, Idanha-a-Nova";"750";"";"T4";"350 ";"";"";"T4 , 350 m² construídos";"OK";"2"
"30491989";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/30491989/";"Apartamento T0 na rua do Pisco, 1, Teixoso e Sarzedo, Covilhã";"280";"";"T0";"60 ";"0";"sem elevador";"T0 , 60 m² construídos, Rés do chão  sem elevador";"OK";"2"
"31617690";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/31617690/";"Apartamento T2 na rua do Operário de Textil, 25, Boidobra, Covilhã";"450";"";"T2";"87 ";"0";"sem elevador";"T2 , 87 m² construídos, Rés do chão  sem elevador, 16 nov ";"OK";"2"
"31615944";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/31615944/";"Apartamento T4 na avenida Doutor Augusto Duarte Beirão, 16, Castelo Branco";"600";"";"T4";"140 ";"7  ";"com elevador";"T4 , 140 m² construídos, 7º andar  com elevador, 16 nov ";"OK";"2"
"31603745";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/31603745/";"Apartamento T0 em Boidobra, Covilhã";"320";"";"T0";"38 ";"3  ";"com elevador";"T0 , 38 m² construídos, 3º andar  com elevador";"OK";"2"
"31559576";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/31559576/";"Apartamento T4 em Castelo Branco";"400";"450";"T4";"100 ";"";"sem elevador";"T4 , 100 m² construídos,   sem elevador";"OK";"2"
"30662267";"https://www.idealista.pt/arrendar-casas/castelo-branco-distrito/pagina-2";"/imovel/30662267/";"Apartamento T4 na rua do Rodrigo, 40, Covilhã e Canhoso, Covilhã";"560";"";"T4";"120 ";"5  ";"com elevador";"T4 , 120 m² construídos, 5º andar  com elevador";"OK";"2"
