;Ambito Geografico;Regiao;Cidades;qtd Idade 0 -14;qtd Idade 15-64;qtd idade >65;% Idade 0 -14;% Idade 15-64;% idade >65;"N.º médio de indivíduos por Km²	
	";% cidadãos estrangeiros,em relacao total da população;qtd Hospitais particulares e publicos;qtd Farmacias;Quantidade construçoes novas;qtd escolas - pre-escolar -4 -6 anos;qtd escolas - ciclo 1 - 6-10 anos;qtd escolas - ciclo 2 - 10 -12 anos;qtd escolas - ciclo 3 - 13 -15 anos;qtd shows,exibicoes,teatro;qtd Cinemas;Ganho medio mensal;% Desempregados;% Poder de compra;% Crimes;qtd bancos;Latitude;Longitude;Address;distance_driving_Lisboa_Portugal;distance_driving_Porto_Portugal;Clima_Ranking;Ranking_Geral;Ranking_Regional
95;Município;Centro;Peniche;3709;16767;6128;13,9;63,0;23,0;343,1;5,4;1;7;41;13;14;3;4;6;0;954,9;5,4;85,5;26,9;8;39,3566221;-9,3812853;Peniche, Leiria, Portugal;75,1;209,6;18,0;94,0;26,0
96;Município;Centro;Sobral de Monte Agraco;1530;7279;1934;14,2;67,8;18,0;206,2;3,5;0;3;8;5;3;1;1;9;1;970,4;3,1;97,0;35,5;3;39,01835;-9,15171;Sobral de Monte Agraço, Lisboa, Portugal;34,5;241,1;22,0;174,0;59,0
97;Município;Centro;Torres Vedras;10763;51402;16741;13,6;65,1;21,2;193,8;6,2;3;25;83;51;43;9;11;129;5;1030,8;4,5;96,4;23,6;20;39,11014835;-9,276735615238792;Torres Vedras, Lisboa, Portugal;46,3;233,4;22,0;32,0;5,0
98;Município;Centro;Agueda;5471;29443;11298;11,8;63,7;24,4;137,8;2,9;1;14;50;28;14;5;6;39;1;1071,4;3,9;86,6;26,9;12;40,5785006;-8,4438017;Águeda, Aveiro, Portugal;216,0;64,9;26,0;63,0;12,0
99;Município;Centro;Albergaria-a-Velha;3089;15857;5275;12,8;65,5;21,8;152,5;2,3;0;9;31;22;15;4;4;32;1;1126,7;4,1;86,5;32,8;9;40,6906888;-8,4792205;Albergaria-a-Velha, Albergaria-a-Velha e Valmaior, Albergaria-a-Velha, Aveiro, 3850-053, Portugal;227,3;52,1;26,0;99,0;30,0
100;Município;Centro;Anadia;2852;16955;7505;10,4;62,1;27,5;126,1;2,6;1;13;20;20;13;4;4;11;1;1017,4;3,6;80,4;28,4;9;40,4426833;-8,4359581;Anadia, Aveiro, Portugal;201,8;79,9;26,0;92,0;25,0
101;Município;Centro;Aveiro;11058;52099;16172;13,9;65,7;20,4;401,5;6,9;2;21;62;53;34;9;12;190;8;1243,3;5,3;121,8;29,0;39;40,640496;-8,6537841;Aveiro, Portugal;218,6;56,6;18,0;31,0;4,0
102;Município;Centro;Estarreja;3258;17101;5718;12,5;65,6;21,9;241,1;2,4;1;6;28;15;8;3;3;79;2;1260,3;5,1;84,5;28,8;7;40,7523494;-8,5703455;Estarreja, Aveiro, Portugal;232,1;44,2;20,0;90,0;23,0
103;Município;Centro;Ilhavo;5292;25883;7756;13,6;66,5;19,9;529,8;3,5;0;8;62;25;19;3;4;106;0;1148,9;5,3;89,0;29,2;12;40,6001108;-8,6666667;Ílhavo, Aveiro, Portugal;213,9;61,2;18,0;71,0;16,0
104;Município;Centro;Murtosa;1400;6808;2135;13,5;65,8;20,6;141,5;2,0;0;4;17;6;4;2;2;0;0;924,0;3,5;71,5;25,8;4;40,7367759;-8,638451;Murtosa, Aveiro, Portugal;229,3;45,9;18,0;181,0;62,0
105;Município;Centro;Oliveira do Bairro;3411;15948;5139;13,9;65,1;21,0;280,5;3,9;1;7;39;17;9;2;2;31;0;1047,8;3,9;79,5;31,0;9;40,5138208;-8,4928163;Oliveira do Bairro, Aveiro, Portugal;208,0;71,3;26,0;98,0;29,0
106;Município;Centro;Ovar;6770;36594;11011;12,4;67,3;20,3;368,1;1,8;1;16;24;33;21;5;8;32;1;1074,0;5,5;89,3;23,3;14;40,8456684;-8,64847761987809;Ovar, Aveiro, Portugal;241,0;33,9;19,0;47,0;7,0
107;Município;Centro;Sever do Vouga;1126;7121;3066;9,9;63,0;27,1;87,1;1,8;0;5;10;11;10;1;1;6;0;1050,9;3,2;75,7;24,8;5;40,7324627;-8,371094;Sever do Vouga, Aveiro, Portugal;234,2;50,5;20,0;175,0;60,0
108;Município;Centro;Vagos;2975;14912;4974;13,0;65,2;21,8;138,6;2,7;0;7;22;12;10;2;4;0;0;1039,0;3,6;74,0;20,4;9;40,5538919;-8,680915;Vagos, Aveiro, Portugal;208,7;66,4;18,0;105,0;33,0
109;Município;Centro;Arganil;1103;6836;3064;10,0;62,1;27,8;33,1;6,7;0;4;8;7;6;2;2;21;1;861,1;5,5;69,0;23,5;3;40,2202451;-7,980700223101081;Arganil, Coimbra, Portugal;195,2;116,1;34,0;182,0;63,0
110;Município;Centro;Cantanhede;3955;21617;9496;11,3;61,6;27,1;89,7;2,1;2;16;32;24;19;5;6;62;0;1083,3;4,0;81,2;29,0;11;40,3461879;-8,5940128;Cantanhede, Cantanhede e Pocariça, Cantanhede, Coimbra, 3060-133, Portugal;187,8;89,2;24,0;82,0;21,0
111;Município;Centro;Coimbra;17079;82438;35137;12,7;61,2;26,1;421,6;5,8;15;49;54;79;67;17;21;714;20;1182,4;5,3;126,3;24,3;54;40,2111931;-8,4294632;Coimbra, Portugal;177,7;105,3;30,0;20,0;1,0
112;Município;Centro;Condeixa-a-Nova;2447;11889;3478;13,7;66,7;19,5;128,5;2,1;1;5;18;8;6;1;2;5;0;999,8;3,2;79,0;13,8;6;40,1153481;-8,4998828;Condeixa-a-Nova, Coimbra, Portugal;165,6;115,2;30,0;129,0;38,0
113;Município;Centro;Figueira da Foz;6804;36879;15150;11,6;62,7;25,8;155,2;4,7;1;24;35;35;30;4;9;36;7;1194,7;6,5;95,1;25,8;17;40,1485808;-8,855655;Figueira da Foz, Coimbra, Portugal;161,8;113,1;17,0;46,0;6,0
114;Município;Centro;Gois;369;2287;1133;9,7;60,4;29,9;14,4;8,6;0;3;0;4;3;1;1;0;0;822,9;5,1;66,1;21,6;1;40,1546195;-8,1099454;Góis, Coimbra, Portugal;183,3;118,3;30,0;282,0;94,0
115;Município;Centro;Lousa;2343;11406;3469;13,6;66,2;20,1;124,4;3,2;0;4;9;7;4;2;2;8;0;1000,7;5,0;80,7;20,0;6;38,8898108;-9,2059575;Lousa, Loures, Lisboa, 2665-535, Portugal;21,1;256,0;20,0;133,0;40,0
116;Município;Centro;Mealhada;2350;12922;4692;11,8;64,7;23,5;180,4;1,8;1;7;19;12;6;2;3;14;1;1106,8;3,6;86,8;22,5;6;40,3792003;-8,4517733;Mealhada, Aveiro, Portugal;194,7;86,6;24,0;122,0;36,0
117;Município;Centro;Mira;1382;7347;3127;11,7;62,0;26,4;95,6;2,4;0;6;11;8;8;1;1;0;0;942,5;4,4;73,0;30,8;3;40,4284618;-8,7372138;Mira, Coimbra, Portugal;194,1;80,8;24,0;173,0;58,0
118;Município;Centro;Miranda do Corvo;1285;8594;2832;10,1;67,6;22,3;100,6;3,0;0;3;4;9;8;2;2;6;1;881,4;3,4;67,9;16,2;2;40,0941517;-8,3336555;Miranda do Corvo, Coimbra, Portugal;168,7;119,5;30,0;154,0;47,0
119;Município;Centro;Montemor-o-Velho;3067;16012;6180;12,1;63,4;24,5;110,3;1,0;0;11;17;15;8;4;6;46;0;968,7;4,3;71,3;16,9;4;40,1726104;-8,6844483;Montemor-o-Velho, Coimbra, Portugal;167,2;108,7;17,0;100,0;31,0
120;Município;Centro;Mortagua;876;5212;2723;9,9;59,2;30,9;35,1;3,1;0;4;19;2;1;1;2;2;0;1037,8;2,9;77,2;21,5;4;40,3972486;-8,2287169;Mortágua, Viseu, Portugal;203,2;89,5;12,0;198,0;70,0
121;Município;Centro;Oliveira do Hospital;2108;12036;5107;11,0;62,5;26,5;82,1;4,3;1;8;6;22;12;4;5;0;0;902,5;5,4;75,4;19,4;6;40,37918575;-7,857214780843502;Oliveira do Hospital, Coimbra, Portugal;215,7;106,6;21,0;128,0;37,0
122;Município;Centro;Pampilhosa da Serra;291;2213;1531;7,2;54,9;37,9;10,2;1,0;0;2;0;3;2;1;1;0;0;857,1;4,4;64,9;14,6;2;40,0460143;-7,951515;Pampilhosa da Serra, Coimbra, Portugal;180,3;134,6;30,0;283,0;95,0
123;Município;Centro;Penacova;1283;8413;3974;9,4;61,5;29,1;63,1;1,9;0;7;9;9;6;2;3;0;0;979,1;2,9;64,6;15,5;4;40,2702086;-8,2810743;Penacova, Coimbra, Portugal;188,4;101,5;30,0;159,0;49,0
124;Município;Centro;Penela;558;3243;1592;10,3;60,1;29,5;40,0;7,0;0;2;0;3;3;1;1;0;0;939,7;2,8;73,6;17,4;1;40,0607159;-8,3951912;Podentes, Penela, Coimbra, 3230-529, Portugal;163,2;122,3;30,0;254,0;83,0
125;Município;Centro;Soure;1791;10108;5189;10,5;59,2;30,4;64,5;1,6;0;9;7;15;11;2;2;0;0;1007,6;4,3;71,9;15,6;2;40,0595032;-8,6263897;Soure, Coimbra, Portugal;156,4;121,0;27,0;141,0;43,0
126;Município;Centro;Tabua;1263;7396;2735;11,1;64,9;24,0;57,0;6,1;0;5;3;10;3;2;2;13;1;919,1;5,8;69,6;25,1;2;40,3602946;-8,0284641;Tábua, Coimbra, Portugal;206,7;100,5;12,0;172,0;57,0
127;Município;Centro;Vila Nova de Poiares;813;4800;1337;11,7;69,1;19,2;82,3;4,6;0;2;6;5;3;1;1;0;0;956,5;4,6;71,4;19,7;2;40,2106048;-8,2562951;Vila Nova de Poiares, Coimbra, Portugal;183,2;108,5;15,0;207,0;72,0
128;Município;Centro;Alvaiazere;598;3913;2083;9,1;59,3;31,6;41,1;7,9;1;4;8;2;2;1;1;25;0;887,9;3,3;67,6;24,4;3;39,8161333;-8,402050612289344;Alvaiázere, Leiria, Portugal;138,4;149,1;27,0;235,0;80,0
129;Município;Centro;Ansiao;1153;7581;3316;9,6;62,9;27,5;68,4;3,4;1;5;15;10;6;2;2;23;0;939,7;3,4;74,2;13,9;5;39,9113771;-8,4359857;Ansião, Leiria, Portugal;146,7;138,3;;169,0;55,0
130;Município;Centro;Batalha;2125;10537;3404;13,2;65,6;21,2;155,3;3,7;0;5;19;12;10;1;1;6;0;1095,8;3,1;83,9;18,6;8;39,6579329;-8,8244098;Batalha, Leiria, Portugal;108,9;166,6;19,0;135,0;41,0
131;Município;Centro;Castanheira de Pera;198;1448;950;7,6;55,8;36,6;38,9;4,9;0;1;0;1;1;1;1;0;0;937,7;5,5;66,6;24,3;1;40,0047265;-8,2091368;Castanheira de Pera, Leiria, Portugal;164,7;131,6;30,0;303,0;100,0
132;Município;Centro;Figueiro dos Vinhos;529;3276;1763;9,5;58,8;31,7;32,1;5,3;0;5;7;5;3;1;1;5;0;871,6;5,2;66,0;23,9;2;39,9024537;-8,2753006;Figueiró dos Vinhos, Leiria, Portugal;152,0;141,4;27,0;255,0;84,0
133;Município;Centro;Leiria;16939;82714;26222;13,5;65,7;20,8;222,8;5,5;3;33;147;94;68;14;15;220;17;1125,7;4,0;103,2;22,4;54;39,7437902;-8,8071119;Leiria, Portugal;118,5;157,0;19,0;21,0;2,0
134;Município;Centro;Marinha Grande;5134;24747;8807;13,3;64,0;22,8;206,6;6,7;1;9;34;21;20;4;7;98;0;1335,3;6,2;94,9;33,2;10;39,7495952;-8,9298895;Marinha Grande, Leiria, Portugal;117,0;157,8;19,0;73,0;18,0
135;Município;Centro;Pedrogao Grande;319;2085;1010;9,3;61,1;29,6;26,5;16,8;0;1;4;3;2;1;1;8;0;883,8;5,3;70,2;31,4;2;39,9169584;-8,145564;Pedrógão Grande, Leiria, Portugal;159,1;142,4;30,0;286,0;97,0
136;Município;Centro;Pombal;5964;32736;12863;11,6;63,5;24,9;82,4;3,8;1;21;43;34;29;6;8;98;0;1025,0;3,4;82,7;21,1;13;39,9161851;-8,6279171;Pombal, Leiria, Portugal;141,2;137,0;31,0;59,0;10,0
137;Município;Centro;Porto de Mos;2834;15068;5398;12,2;64,7;23,2;89,0;3,5;0;9;20;19;16;3;3;0;0;1088,0;3,4;81,2;19,8;9;39,6023941;-8,8185271;Porto de Mós, Leiria, Portugal;103,1;172,7;16,0;102,0;32,0
138;Município;Centro;Aguiar da Beira;393;3053;1198;8,5;65,7;25,8;22,5;0,9;0;2;8;4;4;1;1;0;0;818,6;4,5;68,8;16,8;4;40,81718;-7,54312;Aguiar da Beira, Guarda, Portugal;271,1;97,1;21,0;263,0;87,0
139;Município;Centro;Carregal do Sal;1035;5789;2469;11,1;62,3;26,6;79,5;2,0;0;4;6;2;2;2;3;0;0;984,1;4,6;72,7;28,0;3;40,4334074;-8,0030203;Carregal do Sal, Viseu, Portugal;214,9;94,6;21,0;193,0;67,0
140;Município;Centro;Castro Daire;1410;8360;4050;10,2;60,5;29,3;36,5;1,2;0;5;18;13;12;2;3;6;0;877,0;6,6;66,0;17,2;6;40,9014091;-7,9311761;Castro Daire, Viseu, Portugal;264,5;63,4;21,0;160,0;50,0
141;Município;Centro;Mangualde;2089;11607;4829;11,3;62,7;26,1;84,5;2,1;0;8;17;15;7;1;2;23;0;1105,3;5,7;83,4;25,7;8;40,60354;-7,7656;Mangualde, Viseu, Portugal;241,1;93,5;21,0;130,0;39,0
142;Município;Centro;Nelas;1507;7912;3561;11,6;61,0;27,4;103,2;1,9;0;6;15;14;10;2;3;0;0;1098,2;5,7;79,2;25,2;5;40,51924;-7,859607564669652;Nelas, Viseu, Portugal;229,1;94,4;21,0;163,0;52,0
143;Município;Centro;Oliveira de Frades;1245;6475;2241;12,5;65,0;22,5;68,5;3,4;0;3;22;10;3;1;1;7;0;1155,7;5,8;78,5;24,7;5;40,7322108;-8,1739059;Oliveira de Frades, São João da Serra, Viseu, Portugal;239,4;59,2;12,0;183,0;64,0
144;Município;Centro;Penalva do Castelo;686;4300;2145;9,6;60,3;30,1;53,1;0,9;0;2;10;4;4;1;1;6;0;906,7;5,5;60,4;19,4;2;40,67436;-7,69997;Penalva do Castelo, Viseu, Portugal;250,7;93,1;21,0;218,0;76,0
145;Município;Centro;Santa Comba Dao;1115;6356;2979;10,7;60,8;28,5;93,3;2,5;0;4;8;4;3;1;1;8;0;923,5;4,8;73,9;23,4;2;40,3961137;-8,1299564;Santa Comba Dão, Viseu, Portugal;206,5;93,0;12,0;186,0;65,0
146;Município;Centro;Sao Pedro do Sul;1520;9402;4491;9,9;61,0;29,1;44,2;1,4;0;9;6;11;9;2;3;1;0;837,6;6,3;69,5;15,8;3;40,7610407;-8,0657325;São Pedro do Sul, São Pedro do Sul, Várzea e Baiões, São Pedro do Sul, Viseu, 3660-441, Portugal;245,8;63,0;21,0;149,0;44,0
147;Município;Centro;Satao;1163;7541;2905;10,0;65,0;25,0;57,5;0,8;0;3;16;8;5;2;3;1;1;815,0;5,3;62,7;12,0;3;40,7426067;-7,7336741;Sátão, Viseu, Portugal;255,9;86,6;21,0;171,0;56,0
148;Município;Centro;Tondela;2539;15902;7917;9,6;60,3;30,0;71,0;1,4;1;13;22;24;12;4;6;73;0;1104,5;3,8;76,5;21,9;9;40,51642;-8,08053;Tondela, Viseu, Portugal;220,3;83,3;12,0;97,0;28,0
149;Município;Centro;Vila Nova de Paiva;474;2969;1245;10,1;63,3;26,5;26,7;1,1;0;1;5;4;3;1;2;0;0;833,7;5,6;64,6;17,3;2;40,8559915;-7,756000322232646;Vila Nova de Paiva, Viseu, Portugal;266,2;79,0;21,0;266,0;88,0
150;Município;Centro;Viseu;13007;63628;21042;13,3;65,1;21,5;192,6;3,1;3;26;102;70;57;10;13;427;13;1036,9;5,1;95,7;22,8;36;40,6574713;-7,9138664;Viseu, Portugal;240,5;80,2;21,0;26,0;3,0
151;Município;Centro;Vouzela;926;5886;2810;9,6;61,2;29,2;49,7;1,2;0;4;5;8;9;2;3;13;0;937,2;5,5;65,1;22,6;2;40,6754515;-8,148433712602198;Vouzela, Viseu, Portugal;234,3;65,5;12,0;192,0;66,0
152;Município;Centro;Castelo Branco;6199;32238;13559;11,9;62,0;26,1;36,2;3,8;1;18;52;28;23;6;9;61;4;994,6;4,9;96,5;27,3;18;39,97675825;-7,446059929966704;Castelo Branco, Portugal;202,7;163,4;27,0;60,0;11,0
153;Município;Centro;Idanha-a-Nova;748;4123;3114;9,4;51,6;39,0;5,6;6,2;0;8;13;9;5;1;2;2;0;906,7;7,7;68,8;35,8;1;39,8771235;-7,114181687602155;Idanha-a-Nova, Castelo Branco, Portugal;217,5;189,9;27,0;223,0;78,0
154;Município;Centro;Oleiros;268;2778;1961;5,4;55,5;39,2;10,6;2,5;0;3;5;4;3;1;1;0;0;945,9;2,7;65,8;15,6;2;39,9351966;-7,88771383764777;Oleiros, Castelo Branco, Portugal;173,7;148,1;16,0;269,0;89,0
155;Município;Centro;Penamacor;288;2609;1844;6,1;55,0;38,9;8,4;8,5;0;5;2;2;1;1;1;0;0;908,4;5,5;60,0;24,5;1;40,186855;-7,153681637933294;Penamacor, Castelo Branco, Portugal;236,8;163,1;21,0;277,0;91,0
156;Município;Centro;Proenca-a-Nova;579;4393;2299;8,0;60,4;31,6;18,4;3,0;0;2;7;3;2;1;1;1;1;946,8;3,6;71,6;15,0;4;39,718245800000005;-7,861537106641908;Proença-a-Nova, Castelo Branco, Portugal;157,2;171,2;27,0;215,0;75,0
157;Município;Centro;Vila Velha de Rodao;191;1757;1196;6,1;55,9;38,1;9,5;5,1;0;1;7;1;1;1;1;0;1;1251,3;3,8;74,2;29,9;1;39,6545418;-7,6723114;Vila Velha de Ródão, Castelo Branco, Portugal;164,5;184,1;27,0;285,0;96,0
158;Município;Centro;Abrantes;3725;21152;10168;10,6;60,4;29,0;49,0;1,6;1;15;11;20;14;4;5;3;0;1109,4;7,2;88,6;19,2;9;39,4631905;-8,1973618;Abrantes, Santarém, Portugal;116,8;190,5;34,0;84,0;22,0
159;Município;Centro;Alcanena;1538;7900;3402;12,0;61,5;26,5;100,8;3,2;1;5;2;13;10;2;2;28;0;1096,0;3,2;85,1;23,5;4;39,4806183;-8,68234988089188;Alcanena, Santarém, Portugal;94,4;185,4;36,0;162,0;51,0
160;Município;Centro;Constancia;508;2654;879;12,6;65,7;21,8;50,3;1,2;1;3;2;3;3;1;1;0;0;1262,8;5,1;81,6;16,8;1;39,4750609;-8,33819;Constância, Santarém, Portugal;109,7;187,4;34,0;261,0;86,0
161;Município;Centro;Entroncamento;3070;14495;4176;14,1;66,7;19,2;1583,4;3,5;1;4;11;8;6;2;4;7;0;1151,0;3,6;96,5;22,6;7;39,4652196;-8,4682137;Entroncamento, Santarém, Portugal;102,1;187,4;36,0;110,0;34,0
162;Município;Centro;Ferreira do Zezere;804;4998;2155;10,1;62,8;27,1;41,8;4,9;0;4;4;3;2;1;1;10;0;960,9;2,6;69,2;17,6;2;39,6934308;-8,2905545;Ferreira do Zêzere, Santarém, Portugal;131,6;163,9;32,0;204,0;71,0
163;Município;Centro;Macao;457;3575;2199;7,3;57,4;35,3;15,6;2,1;0;5;3;3;2;1;1;0;0;912,5;4,7;70,6;19,7;2;39,554608;-7,9957035;Mação, Santarém, Portugal;136,3;184,6;34,0;244,0;81,0
164;Município;Centro;Ourem;5267;29037;9903;11,9;65,7;22,4;106,1;5,3;0;20;53;28;25;7;7;29;0;1029,4;2,9;84,4;21,2;22;39,65679;-8,57963;Ourém, Santarém, Portugal;115,8;165,8;27,0;65,0;14,0
165;Município;Centro;Sardoal;352;2425;953;9,4;65,0;25,5;40,5;1,5;0;2;4;2;1;1;1;0;1;843,8;5,8;67,8;28,4;1;39,53347;-8,16034;Sardoal, Santarém, Portugal;124,6;183,5;34,0;280,0;93,0
166;Município;Centro;Serta;1523;8831;4218;10,4;60,6;28,9;32,6;3,6;0;4;5;10;8;2;2;0;1;898,2;5,4;75,7;24,2;8;39,8052145;-8,096441;Sertã, Castelo Branco, Portugal;151,3;155,5;32,0;152,0;46,0
167;Município;Centro;Tomar;3785;22816;10161;10,3;62,1;27,6;104,7;3,1;1;13;16;23;20;3;5;26;1;1025,4;4,1;86,6;25,8;8;39,6036596;-8,4150492;Tomar, Santarém, Portugal;117,4;172,5;32,0;79,0;19,0
168;Município;Centro;Torres Novas;4258;21789;8970;12,2;62,2;25,6;129,7;1,8;1;12;19;19;11;4;5;47;3;1099,7;3,5;95,8;24,2;11;39,47962;-8,53955;Torres Novas, Santarém, Portugal;100,1;185,5;36,0;81,0;20,0
169;Município;Centro;Vila de Rei;236;2094;1001;7,1;62,9;30,1;17,4;2,4;0;1;4;2;1;1;1;0;0;835,4;3,6;67,3;22,8;1;39,6759822;-8,1442213;Vila de Rei, Castelo Branco, Portugal;137,5;168,3;29,0;287,0;98,0
170;Município;Centro;Vila Nova da Barquinha;904;4685;1916;12,0;62,4;25,5;151,5;1,4;0;3;17;6;2;1;1;1;0;864,6;3,4;72,9;20,3;1;39,4840045;-8,429939692509734;Vila Nova da Barquinha, Santarém, Portugal;105,7;185,6;36,0;210,0;74,0
171;Município;Centro;Almeida;342;3386;2081;5,9;58,3;35,8;11,2;1,7;0;2;2;2;3;2;2;0;0;835,4;4,4;75,0;34,8;3;40,7263333;-6,9067513;Almeida, Guarda, Portugal;294,6;151,0;14,0;251,0;82,0
172;Município;Centro;Belmonte;643;3992;1756;10,1;62,5;27,5;53,8;1,1;0;2;4;7;2;1;1;27;0;856,0;5,6;71,7;34,3;2;40,3583264;-7,3512742;Belmonte, Belmonte e Colmeal da Torre, Belmonte, Castelo Branco, 6250-031, Portugal;239,0;138,0;25,0;232,0;79,0
173;Município;Centro;Celorico da Beira;661;4173;2098;9,5;60,2;30,3;28,0;2,0;0;4;3;5;6;1;1;1;0;979,2;5,5;66,9;25,8;2;40,6358841;-7,3928446;Celorico da Beira, Guarda, Portugal;261,2;117,4;14,0;220,0;77,0
174;Município;Centro;Covilha;5009;28472;13298;10,7;60,9;28,4;84,2;3,5;1;22;21;38;29;6;9;69;4;987,9;5,9;86,6;26,4;17;40,2805658;-7,5043211;Covilhã, Castelo Branco, Portugal;224,1;134,4;21,0;66,0;15,0
175;Município;Centro;Figueira de Castelo Rodrigo;594;3271;1721;10,6;58,6;30,8;11,0;0,8;0;3;4;5;4;1;1;0;0;855,2;5,8;67,5;25,8;3;40,89751;-6,96279;Figueira de Castelo Rodrigo, Guarda, Portugal;306,2;141,4;14,0;257,0;85,0
176;Município;Centro;Fornos de Algodres;421;2909;1204;9,3;64,2;26,5;34,5;1,6;0;2;9;4;2;1;1;3;0;807,9;4,8;59,9;19,2;1;40,6579679;-7,488088682276229;Fornos de Algodres, Guarda, Portugal;258,6;109,2;21,0;270,0;90,0
177;Município;Centro;Fundao;2742;16051;7688;10,4;60,6;29,0;37,8;4,0;1;10;24;22;23;4;6;245;0;955,0;5,1;78,9;36,5;8;40,12501085;-7,511099494457706;Fundão, Castelo Branco, Portugal;210,6;147,0;21,0;96,0;27,0
178;Município;Centro;Gouveia;1104;7115;4156;8,9;57,5;33,6;41,2;1,8;0;7;14;12;8;2;3;14;0;894,6;6,0;67,0;25,5;4;40,4940078;-7,5917814;Gouveia, Guarda, Portugal;238,6;112,6;20,0;178,0;61,0
179;Município;Centro;Guarda;4467;25372;9147;11,5;65,1;23,5;54,7;2,5;2;13;0;27;25;5;5;13;5;1100,5;4,9;97,1;19,9;14;40,7046066;-7,195139236071309;Guarda, Portugal;277,2;129,1;14,0;72,0;17,0
180;Município;Centro;Manteigas;233;1829;935;7,8;61,0;31,2;24,6;0,9;0;2;5;2;1;1;1;16;0;852,8;4,6;67,1;15,7;1;40,4005617;-7,5408682;Manteigas, Guarda, Portugal;232,7;122,8;21,0;293,0;99,0
181;Município;Centro;Meda;385;2543;1654;8,4;55,5;36,1;16,0;1,0;0;1;0;2;1;1;1;0;0;888,7;2,9;63,0;25,3;2;40,93039395;-7,251758355250185;Mêda, Guarda, Portugal;294,8;116,8;14,0;278,0;92,0
182;Município;Centro;Pinhel;703;4870;2899;8,3;57,5;34,2;17,5;0,9;0;5;3;4;5;1;1;15;0;855,3;3,3;64,0;29,7;2;40,7794281;-7,103198559781845;Pinhel, Guarda, Portugal;288,6;133,4;14,0;208,0;73,0
183;Município;Centro;Sabugal;822;5861;3873;7,8;55,5;36,7;12,8;1,1;0;9;3;6;7;2;2;2;0;883,7;4,5;64,4;19,0;7;40,40349495;-7,050143238598633;Sabugal, Guarda, Portugal;260,0;155,6;14,0;194,0;68,0
184;Município;Centro;Seia;2184;13497;6520;9,8;60,8;29,4;51,0;2,0;1;10;5;17;7;3;5;27;1;915,1;4,8;76,6;27,3;7;40,4200998;-7,7028054;Seia, Guarda, Portugal;226,5;111,5;21,0;118,0;35,0
185;Município;Centro;Trancoso;744;5381;2762;8,4;60,5;31,1;24,6;0,9;0;6;6;6;5;2;3;0;1;946,2;3,1;68,0;19,1;6;40,77847;-7,34908;Trancoso, Trancoso (São Pedro e Santa Maria) e Souto Maior, Trancoso, Guarda, 6420-112, Portugal;276,3;113,9;18,0;197,0;69,0
186;Município;Area Metropolitana de Lisboa;Alcochete;3206;13338;3317;16,1;67,2;16,7;154,7;6,3;0;5;18;10;7;2;1;11;0;2011,5;3,9;119,8;31,0;6;38,7560499;-8,9608437;Alcochete, Setúbal, Portugal;16,2;267,4;28,0;112,0;18,0
187;Município;Area Metropolitana de Lisboa;Almada;25271;104048;39533;15,0;61,6;23,4;2411,8;9,2;1;47;229;96;51;17;22;321;14;1160,8;6,1;109,2;34,0;53;38,6831302;-9,1576301;Almada, Setúbal, Portugal;3,3;277,8;29,0;13,0;8,0
188;Município;Area Metropolitana de Lisboa;Amadora;29105;112117;43591;15,7;60,7;23,6;7771,7;12,7;3;41;7;77;45;17;18;102;11;1425,5;5,4;100,1;27,1;37;38,7595162;-9,223677009460124;Amadora, Lisboa, Portugal;9,5;270,5;33,0;9,0;5,0
189;Município;Area Metropolitana de Lisboa;Barreiro;10376;44412;20152;13,8;59,3;26,9;2059,3;6,9;1;23;21;39;25;8;10;84;5;1107,8;7,8;100,3;39,3;13;38,6340657;-9,047855912091004;Barreiro, Setúbal, Portugal;11,2;281,8;27,0;36,0;13,0
190;Município;Area Metropolitana de Lisboa;Cascais;33385;136060;44330;15,6;63,6;20,7;2194,8;15,4;6;42;112;113;83;31;27;243;15;1215,5;5,3;118,0;25,2;70;38,72240025;-9,396909171649876;Cascais, Lisboa, Portugal;22,7;277,7;18,0;4,0;3,0
191;Município;Area Metropolitana de Lisboa;Lisboa;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26,0;1,0;1,0
192;Município;Area Metropolitana de Lisboa;Loures;33897;133119;47313;15,8;62,1;22,1;1281,6;9,8;2;53;96;95;63;16;22;76;7;1218,6;5,4;101,0;25,4;43;38,8308741;-9,1684512;Loures, Lisboa, Portugal;13,9;261,8;26,0;5,0;4,0
193;Município;Area Metropolitana de Lisboa;Mafra;13903;57284;13869;16,3;67,3;16,3;291,6;6,2;0;15;175;37;20;7;7;14;0;1022,0;3,3;98,3;22,9;22;38,9369782;-9,3282374;Mafra, Lisboa, Portugal;30,4;253,2;20,0;28,0;12,0
194;Município;Area Metropolitana de Lisboa;Moita;9886;40560;13837;15,4;63,1;21,5;1163,3;6,2;0;16;32;27;22;6;7;29;1;985,1;7,4;83,4;34,3;13;38,6523995;-8,9935314;Moita, Setúbal, Portugal;13,9;279,2;28,0;41,0;15,0
