01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2013,Guimarães,Município,Menos de 25 anos,,,,,1507.8
2013,Guimarães,Município,Total,,,,,13287.5
2013,Horta,Município,25-34,,,,x,
2013,Horta,Município,35-44,,,,x,
2013,Horta,Município,45-54,,,,x,
2013,Horta,Município,55 ou mais anos,,,,x,
2013,Horta,Município,Menos de 25 anos,,,,x,
2013,Horta,Município,Total,,,,x,
2013,Idanha-a-Nova,Município,25-34,,,,,110.3
2013,Idanha-a-Nova,Município,35-44,,,,,107.8
2013,Idanha-a-Nova,Município,45-54,,,,,88.4
2013,Idanha-a-Nova,Município,55 ou mais anos,,,,,97.5
2013,Idanha-a-Nova,Município,Menos de 25 anos,,,,,62.1
2013,Idanha-a-Nova,Município,Total,,,,,466.1
2013,Ílhavo,Município,25-34,,,,,571.1
2013,Ílhavo,Município,35-44,,,,,626.8
2013,Ílhavo,Município,45-54,,,,,544.4
2013,Ílhavo,Município,55 ou mais anos,,,,,368.4
2013,Ílhavo,Município,Menos de 25 anos,,,,,317.8
2013,Ílhavo,Município,Total,,,,,2428.4
2013,Lagoa,Município,25-34,,,,,356.7
2013,Lagoa,Município,35-44,,,,,406.8
2013,Lagoa,Município,45-54,,,,,422.4
2013,Lagoa,Município,55 ou mais anos,,,,,301.4
2013,Lagoa,Município,Menos de 25 anos,,,,,163.9
2013,Lagoa,Município,Total,,,,,1651.3
2013,Lagoa [R.A.A.],Município,25-34,,,,x,
2013,Lagoa [R.A.A.],Município,35-44,,,,x,
2013,Lagoa [R.A.A.],Município,45-54,,,,x,
2013,Lagoa [R.A.A.],Município,55 ou mais anos,,,,x,
2013,Lagoa [R.A.A.],Município,Menos de 25 anos,,,,x,
2013,Lagoa [R.A.A.],Município,Total,,,,x,
2013,Lagos,Município,25-34,,,,,446.3
2013,Lagos,Município,35-44,,,,,578.5
2013,Lagos,Município,45-54,,,,,563.2
2013,Lagos,Município,55 ou mais anos,,,,,360.5
2013,Lagos,Município,Menos de 25 anos,,,,,248.7
2013,Lagos,Município,Total,,,,,2197.1
2013,Lajes das Flores,Município,25-34,,,,x,
2013,Lajes das Flores,Município,35-44,,,,x,
2013,Lajes das Flores,Município,45-54,,,,x,
2013,Lajes das Flores,Município,55 ou mais anos,,,,x,
2013,Lajes das Flores,Município,Menos de 25 anos,,,,x,
2013,Lajes das Flores,Município,Total,,,,x,
2013,Lajes do Pico,Município,25-34,,,,x,
2013,Lajes do Pico,Município,35-44,,,,x,
2013,Lajes do Pico,Município,45-54,,,,x,
2013,Lajes do Pico,Município,55 ou mais anos,,,,x,
2013,Lajes do Pico,Município,Menos de 25 anos,,,,x,
2013,Lajes do Pico,Município,Total,,,,x,
2013,Lamego,Município,25-34,,,,,765.0
2013,Lamego,Município,35-44,,,,,699.8
2013,Lamego,Município,45-54,,,,,753.3
2013,Lamego,Município,55 ou mais anos,,,,,538.8
2013,Lamego,Município,Menos de 25 anos,,,,,424.4
2013,Lamego,Município,Total,,,,,3181.2
2013,Leiria,Município,25-34,,,,,1651.6
2013,Leiria,Município,35-44,,,,,1578.6
2013,Leiria,Município,45-54,,,,,1462.8
2013,Leiria,Município,55 ou mais anos,,,,,1073.0
2013,Leiria,Município,Menos de 25 anos,,,,,876.8
2013,Leiria,Município,Total,,,,,6642.8
2013,Lisboa,Município,25-34,,,,,7729.5
2013,Lisboa,Município,35-44,,,,,8069.2
2013,Lisboa,Município,45-54,,,,,7373.9
2013,Lisboa,Município,55 ou mais anos,,,,,5543.4
2013,Lisboa,Município,Menos de 25 anos,,,,,3218.3
2013,Lisboa,Município,Total,,,,,31934.3
2013,Loulé,Município,25-34,,,,,1085.8
2013,Loulé,Município,35-44,,,,,1184.3
2013,Loulé,Município,45-54,,,,,1115.7
2013,Loulé,Município,55 ou mais anos,,,,,801.5
2013,Loulé,Município,Menos de 25 anos,,,,,442.5
2013,Loulé,Município,Total,,,,,4629.8
2013,Loures,Município,25-34,,,,,2684.0
2013,Loures,Município,35-44,,,,,2876.8
2013,Loures,Município,45-54,,,,,2567.7
2013,Loures,Município,55 ou mais anos,,,,,2152.9
2013,Loures,Município,Menos de 25 anos,,,,,1281.4
2013,Loures,Município,Total,,,,,11562.8
2013,Lourinhã,Município,25-34,,,,,340.6
2013,Lourinhã,Município,35-44,,,,,379.4
2013,Lourinhã,Município,45-54,,,,,324.7
2013,Lourinhã,Município,55 ou mais anos,,,,,211.8
2013,Lourinhã,Município,Menos de 25 anos,,,,,179.3
2013,Lourinhã,Município,Total,,,,,1435.8
2013,Lousã,Município,25-34,,,,,279.0
2013,Lousã,Município,35-44,,,,,281.2
2013,Lousã,Município,45-54,,,,,257.8
2013,Lousã,Município,55 ou mais anos,,,,,133.8
2013,Lousã,Município,Menos de 25 anos,,,,,176.3
2013,Lousã,Município,Total,,,,,1128.0
2013,Lousada,Município,25-34,,,,,726.6
2013,Lousada,Município,35-44,,,,,754.3
2013,Lousada,Município,45-54,,,,,962.9
2013,Lousada,Município,55 ou mais anos,,,,,793.8
2013,Lousada,Município,Menos de 25 anos,,,,,520.3
2013,Lousada,Município,Total,,,,,3757.9
2013,Mação,Município,25-34,,,,,64.3
2013,Mação,Município,35-44,,,,,54.4
2013,Mação,Município,45-54,,,,,61.6
2013,Mação,Município,55 ou mais anos,,,,,59.1
2013,Mação,Município,Menos de 25 anos,,,,,44.3
2013,Mação,Município,Total,,,,,283.8
2013,Macedo de Cavaleiros,Município,25-34,,,,,238.3
2013,Macedo de Cavaleiros,Município,35-44,,,,,209.4
2013,Macedo de Cavaleiros,Município,45-54,,,,,209.8
2013,Macedo de Cavaleiros,Município,55 ou mais anos,,,,,203.7
2013,Macedo de Cavaleiros,Município,Menos de 25 anos,,,,,133.8
2013,Macedo de Cavaleiros,Município,Total,,,,,994.9
2013,Machico,Município,25-34,,,,x,
2013,Machico,Município,35-44,,,,x,
2013,Machico,Município,45-54,,,,x,
2013,Machico,Município,55 ou mais anos,,,,x,
2013,Machico,Município,Menos de 25 anos,,,,x,
2013,Machico,Município,Total,,,,x,
2013,Madalena,Município,25-34,,,,x,
2013,Madalena,Município,35-44,,,,x,
2013,Madalena,Município,45-54,,,,x,
2013,Madalena,Município,55 ou mais anos,,,,x,
2013,Madalena,Município,Menos de 25 anos,,,,x,
2013,Madalena,Município,Total,,,,x,
2013,Mafra,Município,25-34,,,,,832.7
2013,Mafra,Município,35-44,,,,,1138.3
2013,Mafra,Município,45-54,,,,,864.8
2013,Mafra,Município,55 ou mais anos,,,,,528.8
2013,Mafra,Município,Menos de 25 anos,,,,,321.8
2013,Mafra,Município,Total,,,,,3686.4
2013,Maia,Município,25-34,,,,,2386.3
2013,Maia,Município,35-44,,,,,2960.0
2013,Maia,Município,45-54,,,,,3002.9
2013,Maia,Município,55 ou mais anos,,,,,2023.8
2013,Maia,Município,Menos de 25 anos,,,,,1244.4
2013,Maia,Município,Total,,,,,11617.4
2013,Mangualde,Município,25-34,,,,,300.9
2013,Mangualde,Município,35-44,,,,,269.8
2013,Mangualde,Município,45-54,,,,,287.7
2013,Mangualde,Município,55 ou mais anos,,,,,275.9
2013,Mangualde,Município,Menos de 25 anos,,,,,169.3
2013,Mangualde,Município,Total,,,,,1303.6
2013,Manteigas,Município,25-34,,,,,38.7
2013,Manteigas,Município,35-44,,,,,40.1
2013,Manteigas,Município,45-54,,,,,61.4
2013,Manteigas,Município,55 ou mais anos,,,,,48.2
2013,Manteigas,Município,Menos de 25 anos,,,,,27.8
2013,Manteigas,Município,Total,,,,,216.1
2013,Marco de Canaveses,Município,25-34,,,,,1072.3
2013,Marco de Canaveses,Município,35-44,,,,,1247.0
2013,Marco de Canaveses,Município,45-54,,,,,1240.8
2013,Marco de Canaveses,Município,55 ou mais anos,,,,,802.7
2013,Marco de Canaveses,Município,Menos de 25 anos,,,,,859.3
2013,Marco de Canaveses,Município,Total,,,,,5222.1
2013,Marinha Grande,Município,25-34,,,,,460.6
2013,Marinha Grande,Município,35-44,,,,,538.1
2013,Marinha Grande,Município,45-54,,,,,531.3
2013,Marinha Grande,Município,55 ou mais anos,,,,,326.3
2013,Marinha Grande,Município,Menos de 25 anos,,,,,274.8
2013,Marinha Grande,Município,Total,,,,,2131.0
2013,Marvão,Município,25-34,,,,,34.8
2013,Marvão,Município,35-44,,,,,35.3
2013,Marvão,Município,45-54,,,,,32.6
2013,Marvão,Município,55 ou mais anos,,,,,25.7
2013,Marvão,Município,Menos de 25 anos,,,,,25.4
2013,Marvão,Município,Total,,,,,153.8
2013,Matosinhos,Município,25-34,,,,,2821.8
2013,Matosinhos,Município,35-44,,,,,3061.1
2013,Matosinhos,Município,45-54,,,,,3330.5
2013,Matosinhos,Município,55 ou mais anos,,,,,2693.6
2013,Matosinhos,Município,Menos de 25 anos,,,,,1330.3
2013,Matosinhos,Município,Total,,,,,13237.2
2013,Mealhada,Município,25-34,,,,,248.8
2013,Mealhada,Município,35-44,,,,,220.7
2013,Mealhada,Município,45-54,,,,,197.9
2013,Mealhada,Município,55 ou mais anos,,,,,197.7
2013,Mealhada,Município,Menos de 25 anos,,,,,146.3
2013,Mealhada,Município,Total,,,,,1011.3
2013,Mêda,Município,25-34,,,,,39.2
2013,Mêda,Município,35-44,,,,,34.3
2013,Mêda,Município,45-54,,,,,40.8
2013,Mêda,Município,55 ou mais anos,,,,,17.7
2013,Mêda,Município,Menos de 25 anos,,,,,23.1
2013,Mêda,Município,Total,,,,,155.1
2013,Melgaço,Município,25-34,,,,,73.9
2013,Melgaço,Município,35-44,,,,,57.3
2013,Melgaço,Município,45-54,,,,,41.7
2013,Melgaço,Município,55 ou mais anos,,,,,28.7
2013,Melgaço,Município,Menos de 25 anos,,,,,49.1
2013,Melgaço,Município,Total,,,,,250.6
2013,Mértola,Município,25-34,,,,,67.5
2013,Mértola,Município,35-44,,,,,80.3
2013,Mértola,Município,45-54,,,,,88.0
2013,Mértola,Município,55 ou mais anos,,,,,73.1
2013,Mértola,Município,Menos de 25 anos,,,,,65.7
2013,Mértola,Município,Total,,,,,374.5
2013,Mesão Frio,Município,25-34,,,,,92.4
2013,Mesão Frio,Município,35-44,,,,,86.3
2013,Mesão Frio,Município,45-54,,,,,109.2
2013,Mesão Frio,Município,55 ou mais anos,,,,,77.5
2013,Mesão Frio,Município,Menos de 25 anos,,,,,80.9
2013,Mesão Frio,Município,Total,,,,,446.3
2013,Mira,Município,25-34,,,,,177.5
2013,Mira,Município,35-44,,,,,153.4
2013,Mira,Município,45-54,,,,,162.3
2013,Mira,Município,55 ou mais anos,,,,,152.4
2013,Mira,Município,Menos de 25 anos,,,,,78.3
2013,Mira,Município,Total,,,,,723.9
2013,Miranda do Corvo,Município,25-34,,,,,166.8
2013,Miranda do Corvo,Município,35-44,,,,,149.3
2013,Miranda do Corvo,Município,45-54,,,,,156.8
2013,Miranda do Corvo,Município,55 ou mais anos,,,,,93.8
2013,Miranda do Corvo,Município,Menos de 25 anos,,,,,103.3
2013,Miranda do Corvo,Município,Total,,,,,669.9
2013,Miranda do Douro,Município,25-34,,,,,96.8
2013,Miranda do Douro,Município,35-44,,,,,74.8
2013,Miranda do Douro,Município,45-54,,,,,59.5
2013,Miranda do Douro,Município,55 ou mais anos,,,,,52.7
2013,Miranda do Douro,Município,Menos de 25 anos,,,,,41.4
2013,Miranda do Douro,Município,Total,,,,,325.2
2013,Mirandela,Município,25-34,,,,,450.4
2013,Mirandela,Município,35-44,,,,,402.2
2013,Mirandela,Município,45-54,,,,,404.3
2013,Mirandela,Município,55 ou mais anos,,,,,338.8
2013,Mirandela,Município,Menos de 25 anos,,,,,286.3
2013,Mirandela,Município,Total,,,,,1881.8
2013,Mogadouro,Município,25-34,,,,,124.1
2013,Mogadouro,Município,35-44,,,,,97.0
2013,Mogadouro,Município,45-54,,,,,117.8
2013,Mogadouro,Município,55 ou mais anos,,,,,99.3
2013,Mogadouro,Município,Menos de 25 anos,,,,,65.1
2013,Mogadouro,Município,Total,,,,,503.2
2013,Moimenta da Beira,Município,25-34,,,,,185.8
2013,Moimenta da Beira,Município,35-44,,,,,141.8
2013,Moimenta da Beira,Município,45-54,,,,,176.9
2013,Moimenta da Beira,Município,55 ou mais anos,,,,,151.0
2013,Moimenta da Beira,Município,Menos de 25 anos,,,,,123.8
2013,Moimenta da Beira,Município,Total,,,,,779.3
2013,Moita,Município,25-34,,,,,1155.3
2013,Moita,Município,35-44,,,,,1266.3
2013,Moita,Município,45-54,,,,,1136.1
2013,Moita,Município,55 ou mais anos,,,,,817.6
2013,Moita,Município,Menos de 25 anos,,,,,564.6
2013,Moita,Município,Total,,,,,4939.8
2013,Monção,Município,25-34,,,,,198.3
2013,Monção,Município,35-44,,,,,154.2
2013,Monção,Município,45-54,,,,,126.3
2013,Monção,Município,55 ou mais anos,,,,,124.3
2013,Monção,Município,Menos de 25 anos,,,,,124.2
2013,Monção,Município,Total,,,,,727.2
2013,Monchique,Município,25-34,,,,,68.8
2013,Monchique,Município,35-44,,,,,74.9
2013,Monchique,Município,45-54,,,,,100.8
2013,Monchique,Município,55 ou mais anos,,,,,90.5
2013,Monchique,Município,Menos de 25 anos,,,,,32.5
2013,Monchique,Município,Total,,,,,367.5
2013,Mondim de Basto,Município,25-34,,,,,121.4
2013,Mondim de Basto,Município,35-44,,,,,106.5
2013,Mondim de Basto,Município,45-54,,,,,120.1
2013,Mondim de Basto,Município,55 ou mais anos,,,,,94.0
2013,Mondim de Basto,Município,Menos de 25 anos,,,,,106.8
2013,Mondim de Basto,Município,Total,,,,,548.8
2013,Monforte,Município,25-34,,,,,58.5
2013,Monforte,Município,35-44,,,,,55.8
2013,Monforte,Município,45-54,,,,,37.0
2013,Monforte,Município,55 ou mais anos,,,,,24.5
2013,Monforte,Município,Menos de 25 anos,,,,,54.7
2013,Monforte,Município,Total,,,,,230.5
2013,Montalegre,Município,25-34,,,,,102.7
2013,Montalegre,Município,35-44,,,,,93.7
2013,Montalegre,Município,45-54,,,,,103.4
2013,Montalegre,Município,55 ou mais anos,,,,,71.8
2013,Montalegre,Município,Menos de 25 anos,,,,,68.0
2013,Montalegre,Município,Total,,,,,439.6
2013,Montemor-o-Novo,Município,25-34,,,,,195.2
2013,Montemor-o-Novo,Município,35-44,,,,,183.8
2013,Montemor-o-Novo,Município,45-54,,,,,161.4
2013,Montemor-o-Novo,Município,55 ou mais anos,,,,,135.8
2013,Montemor-o-Novo,Município,Menos de 25 anos,,,,,119.7
2013,Montemor-o-Novo,Município,Total,,,,,795.8
2013,Montemor-o-Velho,Município,25-34,,,,,432.3
2013,Montemor-o-Velho,Município,35-44,,,,,423.0
2013,Montemor-o-Velho,Município,45-54,,,,,380.9
2013,Montemor-o-Velho,Município,55 ou mais anos,,,,,264.2
2013,Montemor-o-Velho,Município,Menos de 25 anos,,,,,215.8
2013,Montemor-o-Velho,Município,Total,,,,,1716.3
2013,Montijo,Município,25-34,,,,,857.8
2013,Montijo,Município,35-44,,,,,1037.7
2013,Montijo,Município,45-54,,,,,817.9
2013,Montijo,Município,55 ou mais anos,,,,,550.0
2013,Montijo,Município,Menos de 25 anos,,,,,409.3
2013,Montijo,Município,Total,,,,,3672.8
2013,Mora,Município,25-34,,,,,41.1
2013,Mora,Município,35-44,,,,,58.4
2013,Mora,Município,45-54,,,,,53.2
2013,Mora,Município,55 ou mais anos,,,,,63.1
2013,Mora,Município,Menos de 25 anos,,,,,38.4
2013,Mora,Município,Total,,,,,254.2
2013,Mortágua,Município,25-34,,,,,75.6
2013,Mortágua,Município,35-44,,,,,63.3
2013,Mortágua,Município,45-54,,,,,60.8
2013,Mortágua,Município,55 ou mais anos,,,,,71.0
2013,Mortágua,Município,Menos de 25 anos,,,,,50.4
2013,Mortágua,Município,Total,,,,,321.1
2013,Moura,Município,25-34,,,,,368.8
2013,Moura,Município,35-44,,,,,356.2
2013,Moura,Município,45-54,,,,,333.8
2013,Moura,Município,55 ou mais anos,,,,,244.2
2013,Moura,Município,Menos de 25 anos,,,,,225.8
2013,Moura,Município,Total,,,,,1528.6
2013,Mourão,Município,25-34,,,,,56.3
2013,Mourão,Município,35-44,,,,,62.3
2013,Mourão,Município,45-54,,,,,38.2
2013,Mourão,Município,55 ou mais anos,,,,,29.4
2013,Mourão,Município,Menos de 25 anos,,,,,45.0
2013,Mourão,Município,Total,,,,,231.2
2013,Murça,Município,25-34,,,,,90.9
2013,Murça,Município,35-44,,,,,87.3
2013,Murça,Município,45-54,,,,,89.8
2013,Murça,Município,55 ou mais anos,,,,,80.3
2013,Murça,Município,Menos de 25 anos,,,,,47.2
2013,Murça,Município,Total,,,,,395.5
2013,Murtosa,Município,25-34,,,,,122.0
2013,Murtosa,Município,35-44,,,,,122.8
2013,Murtosa,Município,45-54,,,,,102.3
2013,Murtosa,Município,55 ou mais anos,,,,,72.7
2013,Murtosa,Município,Menos de 25 anos,,,,,72.6
2013,Murtosa,Município,Total,,,,,492.3
2013,Nazaré,Município,25-34,,,,,230.2
2013,Nazaré,Município,35-44,,,,,202.2
2013,Nazaré,Município,45-54,,,,,198.8
2013,Nazaré,Município,55 ou mais anos,,,,,121.9
2013,Nazaré,Município,Menos de 25 anos,,,,,122.6
2013,Nazaré,Município,Total,,,,,875.7
2013,Nelas,Município,25-34,,,,,201.9
2013,Nelas,Município,35-44,,,,,186.0
2013,Nelas,Município,45-54,,,,,185.6
2013,Nelas,Município,55 ou mais anos,,,,,197.3
2013,Nelas,Município,Menos de 25 anos,,,,,122.6
2013,Nelas,Município,Total,,,,,893.4
2013,Nisa,Município,25-34,,,,,93.3
2013,Nisa,Município,35-44,,,,,88.7
2013,Nisa,Município,45-54,,,,,80.8
2013,Nisa,Município,55 ou mais anos,,,,,63.8
2013,Nisa,Município,Menos de 25 anos,,,,,51.1
2013,Nisa,Município,Total,,,,,377.6
2013,Nordeste,Município,25-34,,,,x,
2013,Nordeste,Município,35-44,,,,x,
2013,Nordeste,Município,45-54,,,,x,
2013,Nordeste,Município,55 ou mais anos,,,,x,
2013,Nordeste,Município,Menos de 25 anos,,,,x,
2013,Nordeste,Município,Total,,,,x,
2013,Óbidos,Município,25-34,,,,,124.2
2013,Óbidos,Município,35-44,,,,,147.6
2013,Óbidos,Município,45-54,,,,,158.2
2013,Óbidos,Município,55 ou mais anos,,,,,118.3
2013,Óbidos,Município,Menos de 25 anos,,,,,76.0
2013,Óbidos,Município,Total,,,,,624.2
2013,Odemira,Município,25-34,,,,,320.0
2013,Odemira,Município,35-44,,,,,331.8
2013,Odemira,Município,45-54,,,,,350.5
2013,Odemira,Município,55 ou mais anos,,,,,326.5
2013,Odemira,Município,Menos de 25 anos,,,,,160.0
2013,Odemira,Município,Total,,,,,1488.8
2013,Odivelas,Município,25-34,,,,,1816.3
2013,Odivelas,Município,35-44,,,,,2192.5
2013,Odivelas,Município,45-54,,,,,1729.3
2013,Odivelas,Município,55 ou mais anos,,,,,1523.7
2013,Odivelas,Município,Menos de 25 anos,,,,,720.1
2013,Odivelas,Município,Total,,,,,7981.9
2013,Oeiras,Município,25-34,,,,,1826.0
2013,Oeiras,Município,35-44,,,,,2226.6
2013,Oeiras,Município,45-54,,,,,1950.0
2013,Oeiras,Município,55 ou mais anos,,,,,1694.4
2013,Oeiras,Município,Menos de 25 anos,,,,,762.5
2013,Oeiras,Município,Total,,,,,8459.5
2013,Oleiros,Município,25-34,,,,,45.8
2013,Oleiros,Município,35-44,,,,,41.3
2013,Oleiros,Município,45-54,,,,,58.1
2013,Oleiros,Município,55 ou mais anos,,,,,50.9
2013,Oleiros,Município,Menos de 25 anos,,,,,28.8
2013,Oleiros,Município,Total,,,,,224.9
2013,Olhão,Município,25-34,,,,,742.4
2013,Olhão,Município,35-44,,,,,840.0
2013,Olhão,Município,45-54,,,,,668.3
2013,Olhão,Município,55 ou mais anos,,,,,543.3
2013,Olhão,Município,Menos de 25 anos,,,,,323.5
2013,Olhão,Município,Total,,,,,3117.5
2013,Oliveira de Azeméis,Município,25-34,,,,,679.8
2013,Oliveira de Azeméis,Município,35-44,,,,,630.1
2013,Oliveira de Azeméis,Município,45-54,,,,,780.4
2013,Oliveira de Azeméis,Município,55 ou mais anos,,,,,692.8
2013,Oliveira de Azeméis,Município,Menos de 25 anos,,,,,463.1
2013,Oliveira de Azeméis,Município,Total,,,,,3246.1
2013,Oliveira de Frades,Município,25-34,,,,,119.8
2013,Oliveira de Frades,Município,35-44,,,,,107.8
2013,Oliveira de Frades,Município,45-54,,,,,96.8
2013,Oliveira de Frades,Município,55 ou mais anos,,,,,91.6
2013,Oliveira de Frades,Município,Menos de 25 anos,,,,,78.1
2013,Oliveira de Frades,Município,Total,,,,,494.1
2013,Oliveira do Bairro,Município,25-34,,,,,312.2
2013,Oliveira do Bairro,Município,35-44,,,,,295.4
2013,Oliveira do Bairro,Município,45-54,,,,,263.3
2013,Oliveira do Bairro,Município,55 ou mais anos,,,,,216.8
2013,Oliveira do Bairro,Município,Menos de 25 anos,,,,,146.4
2013,Oliveira do Bairro,Município,Total,,,,,1234.1
2013,Oliveira do Hospital,Município,25-34,,,,,270.4
2013,Oliveira do Hospital,Município,35-44,,,,,235.1
2013,Oliveira do Hospital,Município,45-54,,,,,256.8
2013,Oliveira do Hospital,Município,55 ou mais anos,,,,,173.3
2013,Oliveira do Hospital,Município,Menos de 25 anos,,,,,191.9
2013,Oliveira do Hospital,Município,Total,,,,,1127.5
2013,Ourém,Município,25-34,,,,,437.3
2013,Ourém,Município,35-44,,,,,460.4
2013,Ourém,Município,45-54,,,,,427.8
2013,Ourém,Município,55 ou mais anos,,,,,322.9
2013,Ourém,Município,Menos de 25 anos,,,,,253.0
2013,Ourém,Município,Total,,,,,1901.5
2013,Ourique,Município,25-34,,,,,66.8
2013,Ourique,Município,35-44,,,,,59.8
2013,Ourique,Município,45-54,,,,,75.6
2013,Ourique,Município,55 ou mais anos,,,,,77.3
2013,Ourique,Município,Menos de 25 anos,,,,,41.7
2013,Ourique,Município,Total,,,,,321.0
2013,Ovar,Município,25-34,,,,,823.4
2013,Ovar,Município,35-44,,,,,1028.3
2013,Ovar,Município,45-54,,,,,1029.0
2013,Ovar,Município,55 ou mais anos,,,,,853.0
2013,Ovar,Município,Menos de 25 anos,,,,,496.8
2013,Ovar,Município,Total,,,,,4230.4
2013,Paços de Ferreira,Município,25-34,,,,,934.0
2013,Paços de Ferreira,Município,35-44,,,,,1198.0
2013,Paços de Ferreira,Município,45-54,,,,,1514.0
2013,Paços de Ferreira,Município,55 ou mais anos,,,,,1089.5
2013,Paços de Ferreira,Município,Menos de 25 anos,,,,,747.4
2013,Paços de Ferreira,Município,Total,,,,,5482.9
2013,Palmela,Município,25-34,,,,,729.9
2013,Palmela,Município,35-44,,,,,925.8
2013,Palmela,Município,45-54,,,,,769.8
2013,Palmela,Município,55 ou mais anos,,,,,606.5
2013,Palmela,Município,Menos de 25 anos,,,,,364.1
2013,Palmela,Município,Total,,,,,3396.0
2013,Pampilhosa da Serra,Município,25-34,,,,,16.7
2013,Pampilhosa da Serra,Município,35-44,,,,,27.3
2013,Pampilhosa da Serra,Município,45-54,,,,,39.4
2013,Pampilhosa da Serra,Município,55 ou mais anos,,,,,27.7
2013,Pampilhosa da Serra,Município,Menos de 25 anos,,,,,17.2
2013,Pampilhosa da Serra,Município,Total,,,,,128.3
2013,Paredes,Município,25-34,,,,,1652.1
2013,Paredes,Município,35-44,,,,,2044.6
2013,Paredes,Município,45-54,,,,,2205.5
2013,Paredes,Município,55 ou mais anos,,,,,1487.4
2013,Paredes,Município,Menos de 25 anos,,,,,1193.7
2013,Paredes,Município,Total,,,,,8583.3
2013,Paredes de Coura,Município,25-34,,,,,129.7
2013,Paredes de Coura,Município,35-44,,,,,136.4
2013,Paredes de Coura,Município,45-54,,,,,126.1
2013,Paredes de Coura,Município,55 ou mais anos,,,,,118.8
2013,Paredes de Coura,Município,Menos de 25 anos,,,,,102.9
2013,Paredes de Coura,Município,Total,,,,,613.9
2013,Pedrógão Grande,Município,25-34,,,,,35.5
2013,Pedrógão Grande,Município,35-44,,,,,37.3
2013,Pedrógão Grande,Município,45-54,,,,,60.7
2013,Pedrógão Grande,Município,55 ou mais anos,,,,,34.8
2013,Pedrógão Grande,Município,Menos de 25 anos,,,,,31.1
2013,Pedrógão Grande,Município,Total,,,,,199.3
2013,Penacova,Município,25-34,,,,,134.0
2013,Penacova,Município,35-44,,,,,143.3
2013,Penacova,Município,45-54,,,,,136.4
2013,Penacova,Município,55 ou mais anos,,,,,124.5
2013,Penacova,Município,Menos de 25 anos,,,,,92.7
2013,Penacova,Município,Total,,,,,630.8
2013,Penafiel,Município,25-34,,,,,1265.8
2013,Penafiel,Município,35-44,,,,,1344.9
2013,Penafiel,Município,45-54,,,,,1399.2
2013,Penafiel,Município,55 ou mais anos,,,,,1091.3
2013,Penafiel,Município,Menos de 25 anos,,,,,943.8
2013,Penafiel,Município,Total,,,,,6045.0
2013,Penalva do Castelo,Município,25-34,,,,,88.1
2013,Penalva do Castelo,Município,35-44,,,,,93.4
2013,Penalva do Castelo,Município,45-54,,,,,93.3
2013,Penalva do Castelo,Município,55 ou mais anos,,,,,88.4
2013,Penalva do Castelo,Município,Menos de 25 anos,,,,,72.4
2013,Penalva do Castelo,Município,Total,,,,,435.6
2013,Penamacor,Município,25-34,,,,,39.2
2013,Penamacor,Município,35-44,,,,,42.6
2013,Penamacor,Município,45-54,,,,,53.3
2013,Penamacor,Município,55 ou mais anos,,,,,38.7
2013,Penamacor,Município,Menos de 25 anos,,,,,29.9
2013,Penamacor,Município,Total,,,,,203.7
2013,Penedono,Município,25-34,,,,,38.2
2013,Penedono,Município,35-44,,,,,28.3
2013,Penedono,Município,45-54,,,,,34.6
2013,Penedono,Município,55 ou mais anos,,,,,24.2
2013,Penedono,Município,Menos de 25 anos,,,,,20.3
2013,Penedono,Município,Total,,,,,145.4
2013,Penela,Município,25-34,,,,,61.2
2013,Penela,Município,35-44,,,,,66.5
2013,Penela,Município,45-54,,,,,57.9
2013,Penela,Município,55 ou mais anos,,,,,57.9
2013,Penela,Município,Menos de 25 anos,,,,,32.6
2013,Penela,Município,Total,,,,,276.1
2013,Peniche,Município,25-34,,,,,421.8
2013,Peniche,Município,35-44,,,,,368.8
2013,Peniche,Município,45-54,,,,,390.8
2013,Peniche,Município,55 ou mais anos,,,,,286.1
2013,Peniche,Município,Menos de 25 anos,,,,,214.8
2013,Peniche,Município,Total,,,,,1682.3
2013,Peso da Régua,Município,25-34,,,,,313.9
2013,Peso da Régua,Município,35-44,,,,,312.5
2013,Peso da Régua,Município,45-54,,,,,347.7
2013,Peso da Régua,Município,55 ou mais anos,,,,,234.7
2013,Peso da Régua,Município,Menos de 25 anos,,,,,219.3
2013,Peso da Régua,Município,Total,,,,,1428.1
2013,Pinhel,Município,25-34,,,,,85.3
2013,Pinhel,Município,35-44,,,,,84.0
2013,Pinhel,Município,45-54,,,,,93.8
2013,Pinhel,Município,55 ou mais anos,,,,,75.3
2013,Pinhel,Município,Menos de 25 anos,,,,,52.3
2013,Pinhel,Município,Total,,,,,390.8
2013,Pombal,Município,25-34,,,,,479.9
2013,Pombal,Município,35-44,,,,,554.6
2013,Pombal,Município,45-54,,,,,540.2
2013,Pombal,Município,55 ou mais anos,,,,,471.8
2013,Pombal,Município,Menos de 25 anos,,,,,321.2
2013,Pombal,Município,Total,,,,,2367.7
2013,Ponta Delgada,Município,25-34,,,,x,
2013,Ponta Delgada,Município,35-44,,,,x,
2013,Ponta Delgada,Município,45-54,,,,x,
2013,Ponta Delgada,Município,55 ou mais anos,,,,x,
2013,Ponta Delgada,Município,Menos de 25 anos,,,,x,
