01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2013,Alter do Chão,Município,08. Licenciatura,,,, pessoas,32.0
2013,Alter do Chão,Município,09. Mestrado,,,..., pessoas,
2013,Alter do Chão,Município,10. Doutoramento,,,, pessoas,0.0
2013,Alter do Chão,Município,Total,,,, pessoas,414.0
2013,Alvaiázere,Município,01. Inferior ao 1.º ciclo,,,, pessoas,5.0
2013,Alvaiázere,Município,02. Básico - 1º Ciclo,,,, pessoas,228.0
2013,Alvaiázere,Município,03. Básico - 2º Ciclo,,,, pessoas,204.0
2013,Alvaiázere,Município,04. Básico - 3º Ciclo,,,, pessoas,288.0
2013,Alvaiázere,Município,05. Secundário,,,, pessoas,180.0
2013,Alvaiázere,Município,06. Curso técnico superior profissional,,,x, pessoas,
2013,Alvaiázere,Município,07. Bacharelato,,,, pessoas,17.0
2013,Alvaiázere,Município,08. Licenciatura,,,, pessoas,64.0
2013,Alvaiázere,Município,09. Mestrado,,,..., pessoas,
2013,Alvaiázere,Município,10. Doutoramento,,,..., pessoas,
2013,Alvaiázere,Município,Total,,,, pessoas,994.0
2013,Alvito,Município,01. Inferior ao 1.º ciclo,,,..., pessoas,
2013,Alvito,Município,02. Básico - 1º Ciclo,,,..., pessoas,
2013,Alvito,Município,03. Básico - 2º Ciclo,,,, pessoas,43.0
2013,Alvito,Município,04. Básico - 3º Ciclo,,,, pessoas,81.0
2013,Alvito,Município,05. Secundário,,,, pessoas,53.0
2013,Alvito,Município,06. Curso técnico superior profissional,,,x, pessoas,
2013,Alvito,Município,07. Bacharelato,,,, pessoas,0.0
2013,Alvito,Município,08. Licenciatura,,,, pessoas,28.0
2013,Alvito,Município,09. Mestrado,,,, pessoas,0.0
2013,Alvito,Município,10. Doutoramento,,,, pessoas,0.0
2013,Alvito,Município,Total,,,, pessoas,224.0
2013,Amadora,Município,01. Inferior ao 1.º ciclo,,,, pessoas,152.0
2013,Amadora,Município,02. Básico - 1º Ciclo,,,, pessoas,3331.0
2013,Amadora,Município,03. Básico - 2º Ciclo,,,, pessoas,3067.0
2013,Amadora,Município,04. Básico - 3º Ciclo,,,, pessoas,6966.0
2013,Amadora,Município,05. Secundário,,,, pessoas,7620.0
2013,Amadora,Município,06. Curso técnico superior profissional,,,x, pessoas,
2013,Amadora,Município,07. Bacharelato,,,, pessoas,770.0
2013,Amadora,Município,08. Licenciatura,,,, pessoas,6348.0
2013,Amadora,Município,09. Mestrado,,,, pessoas,691.0
