01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2012,Anadia,Município,De emigrantes,,,, milhares de euros,20690
2012,Anadia,Município,De outros clientes,,,, milhares de euros,409591
2012,Anadia,Município,Total,,,, milhares de euros,430281
2012,Angra do Heroísmo,Município,De emigrantes,,,, milhares de euros,13838
2012,Angra do Heroísmo,Município,De outros clientes,,,, milhares de euros,427269
2012,Angra do Heroísmo,Município,Total,,,, milhares de euros,441107
2012,Ansião,Município,De emigrantes,,,, milhares de euros,17657
2012,Ansião,Município,De outros clientes,,,, milhares de euros,162291
2012,Ansião,Município,Total,,,, milhares de euros,179948
2012,Arcos de Valdevez,Município,De emigrantes,,,, milhares de euros,93203
2012,Arcos de Valdevez,Município,De outros clientes,,,, milhares de euros,318527
2012,Arcos de Valdevez,Município,Total,,,, milhares de euros,411730
2012,Arganil,Município,De emigrantes,,,, milhares de euros,6268
2012,Arganil,Município,De outros clientes,,,, milhares de euros,124192
2012,Arganil,Município,Total,,,, milhares de euros,130459
2012,Armamar,Município,De emigrantes,,,, milhares de euros,8363
2012,Armamar,Município,De outros clientes,,,, milhares de euros,61836
2012,Armamar,Município,Total,,,, milhares de euros,70198
2012,Arouca,Município,De emigrantes,,,, milhares de euros,19956
2012,Arouca,Município,De outros clientes,,,, milhares de euros,210216
2012,Arouca,Município,Total,,,, milhares de euros,230172
2012,Arraiolos,Município,De emigrantes,,,, milhares de euros,1095
2012,Arraiolos,Município,De outros clientes,,,, milhares de euros,59583
2012,Arraiolos,Município,Total,,,, milhares de euros,60678
2012,Arronches,Município,De emigrantes,,,..., milhares de euros,
2012,Arronches,Município,De outros clientes,,,..., milhares de euros,
2012,Arronches,Município,Total,,,..., milhares de euros,
2012,Arruda dos Vinhos,Município,De emigrantes,,,, milhares de euros,2040
2012,Arruda dos Vinhos,Município,De outros clientes,,,, milhares de euros,163734
2012,Arruda dos Vinhos,Município,Total,,,, milhares de euros,165774
2012,Aveiro,Município,De emigrantes,,,, milhares de euros,50672
2012,Aveiro,Município,De outros clientes,,,, milhares de euros,1544149
2012,Aveiro,Município,Total,,,, milhares de euros,1594821
2012,Avis,Município,De emigrantes,,,, milhares de euros,1446
2012,Avis,Município,De outros clientes,,,, milhares de euros,49231
2012,Avis,Município,Total,,,, milhares de euros,50678
2012,Azambuja,Município,De emigrantes,,,, milhares de euros,3032
2012,Azambuja,Município,De outros clientes,,,, milhares de euros,153332
2012,Azambuja,Município,Total,,,, milhares de euros,156364
2012,Baião,Município,De emigrantes,,,, milhares de euros,5635
2012,Baião,Município,De outros clientes,,,, milhares de euros,155491
2012,Baião,Município,Total,,,, milhares de euros,161125
2012,Barcelos,Município,De emigrantes,,,, milhares de euros,51400
2012,Barcelos,Município,De outros clientes,,,, milhares de euros,1208021
2012,Barcelos,Município,Total,,,, milhares de euros,1259421
2012,Barrancos,Município,De emigrantes,,,..., milhares de euros,
2012,Barrancos,Município,De outros clientes,,,..., milhares de euros,
2012,Barrancos,Município,Total,,,..., milhares de euros,
2012,Barreiro,Município,De emigrantes,,,, milhares de euros,11688
2012,Barreiro,Município,De outros clientes,,,, milhares de euros,729636
2012,Barreiro,Município,Total,,,, milhares de euros,741324
2012,Batalha,Município,De emigrantes,,,, milhares de euros,16021
2012,Batalha,Município,De outros clientes,,,, milhares de euros,248357
2012,Batalha,Município,Total,,,, milhares de euros,264377
2012,Beja,Município,De emigrantes,,,, milhares de euros,8961
2012,Beja,Município,De outros clientes,,,, milhares de euros,510094
2012,Beja,Município,Total,,,, milhares de euros,519055
2012,Belmonte,Município,De emigrantes,,,, milhares de euros,9698
2012,Belmonte,Município,De outros clientes,,,, milhares de euros,121184
2012,Belmonte,Município,Total,,,, milhares de euros,130881
2012,Benavente,Município,De emigrantes,,,, milhares de euros,4879
2012,Benavente,Município,De outros clientes,,,, milhares de euros,218873
2012,Benavente,Município,Total,,,, milhares de euros,223752
2012,Bombarral,Município,De emigrantes,,,, milhares de euros,10594
2012,Bombarral,Município,De outros clientes,,,, milhares de euros,149110
2012,Bombarral,Município,Total,,,, milhares de euros,159704
2012,Borba,Município,De emigrantes,,,, milhares de euros,507
2012,Borba,Município,De outros clientes,,,, milhares de euros,77216
2012,Borba,Município,Total,,,, milhares de euros,77723
2012,Boticas,Município,De emigrantes,,,, milhares de euros,16453
2012,Boticas,Município,De outros clientes,,,, milhares de euros,80841
2012,Boticas,Município,Total,,,, milhares de euros,97294
2012,Braga,Município,De emigrantes,,,, milhares de euros,87869
2012,Braga,Município,De outros clientes,,,, milhares de euros,3015156
2012,Braga,Município,Total,,,, milhares de euros,3103025
2012,Bragança,Município,De emigrantes,,,, milhares de euros,51338
2012,Bragança,Município,De outros clientes,,,, milhares de euros,675179
2012,Bragança,Município,Total,,,, milhares de euros,726517
2012,Cabeceiras de Basto,Município,De emigrantes,,,, milhares de euros,15963
2012,Cabeceiras de Basto,Município,De outros clientes,,,, milhares de euros,196913
2012,Cabeceiras de Basto,Município,Total,,,, milhares de euros,212876
2012,Cadaval,Município,De emigrantes,,,, milhares de euros,6939
2012,Cadaval,Município,De outros clientes,,,, milhares de euros,130985
2012,Cadaval,Município,Total,,,, milhares de euros,137925
2012,Caldas da Rainha,Município,De emigrantes,,,, milhares de euros,41655
2012,Caldas da Rainha,Município,De outros clientes,,,, milhares de euros,697164
2012,Caldas da Rainha,Município,Total,,,, milhares de euros,738819
2012,Calheta [R.A.A.],Município,De emigrantes,,,, milhares de euros,4297
2012,Calheta [R.A.A.],Município,De outros clientes,,,, milhares de euros,42791
2012,Calheta [R.A.A.],Município,Total,,,, milhares de euros,47088
2012,Calheta [R.A.M.],Município,De emigrantes,,,, milhares de euros,60913
2012,Calheta [R.A.M.],Município,De outros clientes,,,, milhares de euros,201495
2012,Calheta [R.A.M.],Município,Total,,,, milhares de euros,262408
2012,Câmara de Lobos,Município,De emigrantes,,,, milhares de euros,50841
2012,Câmara de Lobos,Município,De outros clientes,,,, milhares de euros,197826
2012,Câmara de Lobos,Município,Total,,,, milhares de euros,248668
2012,Caminha,Município,De emigrantes,,,, milhares de euros,15050
2012,Caminha,Município,De outros clientes,,,, milhares de euros,208638
2012,Caminha,Município,Total,,,, milhares de euros,223688
2012,Campo Maior,Município,De emigrantes,,,, milhares de euros,3176
2012,Campo Maior,Município,De outros clientes,,,, milhares de euros,84236
2012,Campo Maior,Município,Total,,,, milhares de euros,87412
2012,Cantanhede,Município,De emigrantes,,,, milhares de euros,67697
2012,Cantanhede,Município,De outros clientes,,,, milhares de euros,495556
2012,Cantanhede,Município,Total,,,, milhares de euros,563253
2012,Carrazeda de Ansiães,Município,De emigrantes,,,, milhares de euros,13281
2012,Carrazeda de Ansiães,Município,De outros clientes,,,, milhares de euros,84297
2012,Carrazeda de Ansiães,Município,Total,,,, milhares de euros,97578
2012,Carregal do Sal,Município,De emigrantes,,,, milhares de euros,13954
2012,Carregal do Sal,Município,De outros clientes,,,, milhares de euros,94039
2012,Carregal do Sal,Município,Total,,,, milhares de euros,107993
2012,Cartaxo,Município,De emigrantes,,,, milhares de euros,3752
2012,Cartaxo,Município,De outros clientes,,,, milhares de euros,221092
2012,Cartaxo,Município,Total,,,, milhares de euros,224844
2012,Cascais,Município,De emigrantes,,,, milhares de euros,54575
2012,Cascais,Município,De outros clientes,,,, milhares de euros,2636979
2012,Cascais,Município,Total,,,, milhares de euros,2691554
2012,Castanheira de Pêra,Município,De emigrantes,,,, milhares de euros,2710
2012,Castanheira de Pêra,Município,De outros clientes,,,, milhares de euros,34121
2012,Castanheira de Pêra,Município,Total,,,, milhares de euros,36831
2012,Castelo Branco,Município,De emigrantes,,,, milhares de euros,45024
2012,Castelo Branco,Município,De outros clientes,,,, milhares de euros,925511
2012,Castelo Branco,Município,Total,,,, milhares de euros,970535
2012,Castelo de Paiva,Município,De emigrantes,,,, milhares de euros,6417
2012,Castelo de Paiva,Município,De outros clientes,,,, milhares de euros,163133
2012,Castelo de Paiva,Município,Total,,,, milhares de euros,169549
2012,Castelo de Vide,Município,De emigrantes,,,, milhares de euros,503
2012,Castelo de Vide,Município,De outros clientes,,,, milhares de euros,45416
2012,Castelo de Vide,Município,Total,,,, milhares de euros,45919
2012,Castro Daire,Município,De emigrantes,,,, milhares de euros,23904
2012,Castro Daire,Município,De outros clientes,,,, milhares de euros,176791
2012,Castro Daire,Município,Total,,,, milhares de euros,200695
2012,Castro Marim,Município,De emigrantes,,,, milhares de euros,1168
2012,Castro Marim,Município,De outros clientes,,,, milhares de euros,45108
2012,Castro Marim,Município,Total,,,, milhares de euros,46276
2012,Castro Verde,Município,De emigrantes,,,, milhares de euros,9905
2012,Castro Verde,Município,De outros clientes,,,, milhares de euros,94258
2012,Castro Verde,Município,Total,,,, milhares de euros,104163
2012,Celorico da Beira,Município,De emigrantes,,,, milhares de euros,22181
2012,Celorico da Beira,Município,De outros clientes,,,, milhares de euros,110503
2012,Celorico da Beira,Município,Total,,,, milhares de euros,132684
2012,Celorico de Basto,Município,De emigrantes,,,, milhares de euros,15864
2012,Celorico de Basto,Município,De outros clientes,,,, milhares de euros,131884
2012,Celorico de Basto,Município,Total,,,, milhares de euros,147749
2012,Chamusca,Município,De emigrantes,,,, milhares de euros,1218
2012,Chamusca,Município,De outros clientes,,,, milhares de euros,96428
2012,Chamusca,Município,Total,,,, milhares de euros,97646
2012,Chaves,Município,De emigrantes,,,, milhares de euros,84945
2012,Chaves,Município,De outros clientes,,,, milhares de euros,660242
2012,Chaves,Município,Total,,,, milhares de euros,745188
2012,Cinfães,Município,De emigrantes,,,, milhares de euros,5333
2012,Cinfães,Município,De outros clientes,,,, milhares de euros,137097
2012,Cinfães,Município,Total,,,, milhares de euros,142430
2012,Coimbra,Município,De emigrantes,,,, milhares de euros,44172
2012,Coimbra,Município,De outros clientes,,,, milhares de euros,2589613
2012,Coimbra,Município,Total,,,, milhares de euros,2633784
2012,Condeixa-a-Nova,Município,De emigrantes,,,, milhares de euros,2966
2012,Condeixa-a-Nova,Município,De outros clientes,,,, milhares de euros,157014
2012,Condeixa-a-Nova,Município,Total,,,, milhares de euros,159980
2012,Constância,Município,De emigrantes,,,, milhares de euros,1475
2012,Constância,Município,De outros clientes,,,, milhares de euros,47649
2012,Constância,Município,Total,,,, milhares de euros,49124
2012,Coruche,Município,De emigrantes,,,, milhares de euros,4520
2012,Coruche,Município,De outros clientes,,,, milhares de euros,245162
2012,Coruche,Município,Total,,,, milhares de euros,249682
2012,Corvo,Município,De emigrantes,,,..., milhares de euros,
2012,Corvo,Município,De outros clientes,,,..., milhares de euros,
2012,Corvo,Município,Total,,,..., milhares de euros,
2012,Covilhã,Município,De emigrantes,,,, milhares de euros,26719
2012,Covilhã,Município,De outros clientes,,,, milhares de euros,584147
2012,Covilhã,Município,Total,,,, milhares de euros,610866
2012,Crato,Município,De emigrantes,,,, milhares de euros,309
2012,Crato,Município,De outros clientes,,,, milhares de euros,38752
2012,Crato,Município,Total,,,, milhares de euros,39062
2012,Cuba,Município,De emigrantes,,,, milhares de euros,716
2012,Cuba,Município,De outros clientes,,,, milhares de euros,41478
2012,Cuba,Município,Total,,,, milhares de euros,42194
2012,Elvas,Município,De emigrantes,,,, milhares de euros,1655
2012,Elvas,Município,De outros clientes,,,, milhares de euros,234584
2012,Elvas,Município,Total,,,, milhares de euros,236239
2012,Entroncamento,Município,De emigrantes,,,, milhares de euros,3955
2012,Entroncamento,Município,De outros clientes,,,, milhares de euros,228764
2012,Entroncamento,Município,Total,,,, milhares de euros,232719
2012,Espinho,Município,De emigrantes,,,, milhares de euros,22596
2012,Espinho,Município,De outros clientes,,,, milhares de euros,569172
2012,Espinho,Município,Total,,,, milhares de euros,591767
2012,Esposende,Município,De emigrantes,,,, milhares de euros,17907
2012,Esposende,Município,De outros clientes,,,, milhares de euros,385032
2012,Esposende,Município,Total,,,, milhares de euros,402939
2012,Estarreja,Município,De emigrantes,,,, milhares de euros,32279
2012,Estarreja,Município,De outros clientes,,,, milhares de euros,380659
2012,Estarreja,Município,Total,,,, milhares de euros,412938
2012,Estremoz,Município,De emigrantes,,,, milhares de euros,1165
2012,Estremoz,Município,De outros clientes,,,, milhares de euros,213184
2012,Estremoz,Município,Total,,,, milhares de euros,214349
2012,Évora,Município,De emigrantes,,,, milhares de euros,4394
2012,Évora,Município,De outros clientes,,,, milhares de euros,735315
2012,Évora,Município,Total,,,, milhares de euros,739708
2012,Fafe,Município,De emigrantes,,,, milhares de euros,74482
2012,Fafe,Município,De outros clientes,,,, milhares de euros,580664
2012,Fafe,Município,Total,,,, milhares de euros,655145
2012,Faro,Município,De emigrantes,,,, milhares de euros,35267
2012,Faro,Município,De outros clientes,,,, milhares de euros,1151752
2012,Faro,Município,Total,,,, milhares de euros,1187020
2012,Felgueiras,Município,De emigrantes,,,, milhares de euros,22569
2012,Felgueiras,Município,De outros clientes,,,, milhares de euros,668747
2012,Felgueiras,Município,Total,,,, milhares de euros,691315
2012,Ferreira do Alentejo,Município,De emigrantes,,,, milhares de euros,1011
2012,Ferreira do Alentejo,Município,De outros clientes,,,, milhares de euros,70225
2012,Ferreira do Alentejo,Município,Total,,,, milhares de euros,71236
2012,Ferreira do Zêzere,Município,De emigrantes,,,, milhares de euros,5858
2012,Ferreira do Zêzere,Município,De outros clientes,,,, milhares de euros,60213
2012,Ferreira do Zêzere,Município,Total,,,, milhares de euros,66071
2012,Figueira da Foz,Município,De emigrantes,,,, milhares de euros,50216
2012,Figueira da Foz,Município,De outros clientes,,,, milhares de euros,794693
2012,Figueira da Foz,Município,Total,,,, milhares de euros,844910
2012,Figueira de Castelo Rodrigo,Município,De emigrantes,,,, milhares de euros,8271
2012,Figueira de Castelo Rodrigo,Município,De outros clientes,,,, milhares de euros,82409
2012,Figueira de Castelo Rodrigo,Município,Total,,,, milhares de euros,90680
2012,Figueiró dos Vinhos,Município,De emigrantes,,,, milhares de euros,5366
2012,Figueiró dos Vinhos,Município,De outros clientes,,,, milhares de euros,71162
2012,Figueiró dos Vinhos,Município,Total,,,, milhares de euros,76528
2012,Fornos de Algodres,Município,De emigrantes,,,, milhares de euros,9546
2012,Fornos de Algodres,Município,De outros clientes,,,, milhares de euros,73550
2012,Fornos de Algodres,Município,Total,,,, milhares de euros,83096
2012,Freixo de Espada à Cinta,Município,De emigrantes,,,, milhares de euros,3671
2012,Freixo de Espada à Cinta,Município,De outros clientes,,,, milhares de euros,61604
2012,Freixo de Espada à Cinta,Município,Total,,,, milhares de euros,65276
2012,Fronteira,Município,De emigrantes,,,, milhares de euros,171
2012,Fronteira,Município,De outros clientes,,,, milhares de euros,31763
2012,Fronteira,Município,Total,,,, milhares de euros,31934
2012,Funchal,Município,De emigrantes,,,, milhares de euros,441342
2012,Funchal,Município,De outros clientes,,,, milhares de euros,5849411
2012,Funchal,Município,Total,,,, milhares de euros,6290753
2012,Fundão,Município,De emigrantes,,,, milhares de euros,47221
2012,Fundão,Município,De outros clientes,,,, milhares de euros,389336
2012,Fundão,Município,Total,,,, milhares de euros,436557
2012,Gavião,Município,De emigrantes,,,, milhares de euros,1543
2012,Gavião,Município,De outros clientes,,,, milhares de euros,39650
2012,Gavião,Município,Total,,,, milhares de euros,41194
2012,Góis,Município,De emigrantes,,,..., milhares de euros,
2012,Góis,Município,De outros clientes,,,..., milhares de euros,
2012,Góis,Município,Total,,,..., milhares de euros,
2012,Golegã,Município,De emigrantes,,,, milhares de euros,351
2012,Golegã,Município,De outros clientes,,,, milhares de euros,42400
2012,Golegã,Município,Total,,,, milhares de euros,42751
2012,Gondomar,Município,De emigrantes,,,, milhares de euros,11043
2012,Gondomar,Município,De outros clientes,,,, milhares de euros,1042384
2012,Gondomar,Município,Total,,,, milhares de euros,1053427
2012,Gouveia,Município,De emigrantes,,,, milhares de euros,22053
2012,Gouveia,Município,De outros clientes,,,, milhares de euros,221690
2012,Gouveia,Município,Total,,,, milhares de euros,243744
2012,Grândola,Município,De emigrantes,,,, milhares de euros,3445
2012,Grândola,Município,De outros clientes,,,, milhares de euros,183503
2012,Grândola,Município,Total,,,, milhares de euros,186948
2012,Guarda,Município,De emigrantes,,,, milhares de euros,59774
2012,Guarda,Município,De outros clientes,,,, milhares de euros,819200
2012,Guarda,Município,Total,,,, milhares de euros,878974
2012,Guimarães,Município,De emigrantes,,,, milhares de euros,56284
2012,Guimarães,Município,De outros clientes,,,, milhares de euros,1652660
2012,Guimarães,Município,Total,,,, milhares de euros,1708944
2012,Horta,Município,De emigrantes,,,, milhares de euros,7440
2012,Horta,Município,De outros clientes,,,, milhares de euros,153366
2012,Horta,Município,Total,,,, milhares de euros,160806
2012,Idanha-a-Nova,Município,De emigrantes,,,, milhares de euros,9944
2012,Idanha-a-Nova,Município,De outros clientes,,,, milhares de euros,133255
2012,Idanha-a-Nova,Município,Total,,,, milhares de euros,143199
2012,Ílhavo,Município,De emigrantes,,,, milhares de euros,17880
2012,Ílhavo,Município,De outros clientes,,,, milhares de euros,383791
2012,Ílhavo,Município,Total,,,, milhares de euros,401671
2012,Lagoa,Município,De emigrantes,,,, milhares de euros,2960
2012,Lagoa,Município,De outros clientes,,,, milhares de euros,249538
2012,Lagoa,Município,Total,,,, milhares de euros,252498
2012,Lagoa [R.A.A.],Município,De emigrantes,,,, milhares de euros,4540
2012,Lagoa [R.A.A.],Município,De outros clientes,,,, milhares de euros,77097
2012,Lagoa [R.A.A.],Município,Total,,,, milhares de euros,81637
2012,Lagos,Município,De emigrantes,,,, milhares de euros,8118
2012,Lagos,Município,De outros clientes,,,, milhares de euros,384551
2012,Lagos,Município,Total,,,, milhares de euros,392669
2012,Lajes das Flores,Município,De emigrantes,,,..., milhares de euros,
2012,Lajes das Flores,Município,De outros clientes,,,..., milhares de euros,
2012,Lajes das Flores,Município,Total,,,..., milhares de euros,
2012,Lajes do Pico,Município,De emigrantes,,,, milhares de euros,5348
2012,Lajes do Pico,Município,De outros clientes,,,, milhares de euros,43049
2012,Lajes do Pico,Município,Total,,,, milhares de euros,48397
2012,Lamego,Município,De emigrantes,,,, milhares de euros,31107
2012,Lamego,Município,De outros clientes,,,, milhares de euros,317023
2012,Lamego,Município,Total,,,, milhares de euros,348130
2012,Leiria,Município,De emigrantes,,,, milhares de euros,75029
2012,Leiria,Município,De outros clientes,,,, milhares de euros,2147006
2012,Leiria,Município,Total,,,, milhares de euros,2222034
2012,Lisboa,Município,De emigrantes,,,, milhares de euros,255594
2012,Lisboa,Município,De outros clientes,,,, milhares de euros,43566188
2012,Lisboa,Município,Total,,,, milhares de euros,43821782
2012,Loulé,Município,De emigrantes,,,, milhares de euros,79990
2012,Loulé,Município,De outros clientes,,,, milhares de euros,1187095
2012,Loulé,Município,Total,,,, milhares de euros,1267085
2012,Loures,Município,De emigrantes,,,, milhares de euros,20724
2012,Loures,Município,De outros clientes,,,, milhares de euros,1962590
2012,Loures,Município,Total,,,, milhares de euros,1983315
2012,Lourinhã,Município,De emigrantes,,,, milhares de euros,10044
2012,Lourinhã,Município,De outros clientes,,,, milhares de euros,249743
2012,Lourinhã,Município,Total,,,, milhares de euros,259787
2012,Lousã,Município,De emigrantes,,,, milhares de euros,6918
2012,Lousã,Município,De outros clientes,,,, milhares de euros,160214
2012,Lousã,Município,Total,,,, milhares de euros,167132
2012,Lousada,Município,De emigrantes,,,, milhares de euros,3214
2012,Lousada,Município,De outros clientes,,,, milhares de euros,235026
2012,Lousada,Município,Total,,,, milhares de euros,238239
2012,Mação,Município,De emigrantes,,,, milhares de euros,1891
2012,Mação,Município,De outros clientes,,,, milhares de euros,79968
2012,Mação,Município,Total,,,, milhares de euros,81860
2012,Macedo de Cavaleiros,Município,De emigrantes,,,, milhares de euros,26159
2012,Macedo de Cavaleiros,Município,De outros clientes,,,, milhares de euros,233470
2012,Macedo de Cavaleiros,Município,Total,,,, milhares de euros,259629
2012,Machico,Município,De emigrantes,,,, milhares de euros,32731
2012,Machico,Município,De outros clientes,,,, milhares de euros,197331
2012,Machico,Município,Total,,,, milhares de euros,230062
2012,Madalena,Município,De emigrantes,,,, milhares de euros,5228
2012,Madalena,Município,De outros clientes,,,, milhares de euros,55795
2012,Madalena,Município,Total,,,, milhares de euros,61023
2012,Mafra,Município,De emigrantes,,,, milhares de euros,6717
2012,Mafra,Município,De outros clientes,,,, milhares de euros,781834
2012,Mafra,Município,Total,,,, milhares de euros,788551
2012,Maia,Município,De emigrantes,,,, milhares de euros,17506
