01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2012,Lamego,Município,,,,, recintos,0
2012,Leiria,Município,,,,, recintos,5
2012,Lisboa,Município,,,,, recintos,14
2012,Loulé,Município,,,,, recintos,0
2012,Loures,Município,,,,, recintos,1
2012,Lourinhã,Município,,,,, recintos,0
2012,Lousã,Município,,,,, recintos,0
2012,Lousada,Município,,,,, recintos,0
2012,Mação,Município,,,,, recintos,0
2012,Macedo de Cavaleiros,Município,,,,, recintos,1
2012,Machico,Município,,,,, recintos,0
2012,Madalena,Município,,,,, recintos,0
2012,Mafra,Município,,,,, recintos,0
2012,Maia,Município,,,,, recintos,3
2012,Mangualde,Município,,,,, recintos,0
2012,Manteigas,Município,,,,, recintos,1
2012,Marco de Canaveses,Município,,,,, recintos,1
2012,Marinha Grande,Município,,,,, recintos,0
2012,Marvão,Município,,,,, recintos,0
2012,Matosinhos,Município,,,,, recintos,2
2012,Mealhada,Município,,,,, recintos,0
2012,Mêda,Município,,,,, recintos,1
2012,Melgaço,Município,,,,, recintos,0
2012,Mértola,Município,,,,, recintos,1
2012,Mesão Frio,Município,,,,, recintos,0
2012,Mira,Município,,,,, recintos,0
2012,Miranda do Corvo,Município,,,,, recintos,1
2012,Miranda do Douro,Município,,,,, recintos,0
2012,Mirandela,Município,,,,, recintos,1
2012,Mogadouro,Município,,,,, recintos,0
2012,Moimenta da Beira,Município,,,,, recintos,0
2012,Moita,Município,,,,, recintos,1
2012,Monção,Município,,,,, recintos,0
2012,Monchique,Município,,,,, recintos,0
2012,Mondim de Basto,Município,,,,, recintos,0
2012,Monforte,Município,,,,, recintos,0
2012,Montalegre,Município,,,,, recintos,0
2012,Montemor-o-Novo,Município,,,,, recintos,0
2012,Montemor-o-Velho,Município,,,,, recintos,0
2012,Montijo,Município,,,,, recintos,1
2012,Mora,Município,,,,, recintos,0
2012,Mortágua,Município,,,,, recintos,0
2012,Moura,Município,,,,, recintos,0
2012,Mourão,Município,,,,, recintos,0
2012,Murça,Município,,,,, recintos,0
2012,Murtosa,Município,,,,, recintos,0
2012,Nazaré,Município,,,,, recintos,0
2012,Nelas,Município,,,,, recintos,0
2012,Nisa,Município,,,,, recintos,0
2012,Nordeste,Município,,,,, recintos,0
2012,Óbidos,Município,,,,, recintos,0
2012,Odemira,Município,,,,, recintos,1
2012,Odivelas,Município,,,,, recintos,2
2012,Oeiras,Município,,,,, recintos,3
2012,Oleiros,Município,,,,, recintos,0
2012,Olhão,Município,,,,, recintos,1
2012,Oliveira de Azeméis,Município,,,,, recintos,0
2012,Oliveira de Frades,Município,,,,, recintos,0
2012,Oliveira do Bairro,Município,,,,, recintos,0
2012,Oliveira do Hospital,Município,,,,, recintos,1
2012,Ourém,Município,,,,, recintos,0
2012,Ourique,Município,,,,, recintos,1
2012,Ovar,Município,,,,, recintos,0
2012,Paços de Ferreira,Município,,,,, recintos,1
2012,Palmela,Município,,,,, recintos,0
2012,Pampilhosa da Serra,Município,,,,, recintos,0
2012,Paredes,Município,,,,, recintos,0
2012,Paredes de Coura,Município,,,,, recintos,2
2012,Pedrógão Grande,Município,,,,, recintos,0
2012,Penacova,Município,,,,, recintos,0
2012,Penafiel,Município,,,,, recintos,1
2012,Penalva do Castelo,Município,,,,, recintos,0
2012,Penamacor,Município,,,,, recintos,0
2012,Penedono,Município,,,,, recintos,0
2012,Penela,Município,,,,, recintos,0
2012,Peniche,Município,,,,, recintos,0
2012,Peso da Régua,Município,,,,, recintos,0
2012,Pinhel,Município,,,,, recintos,0
2012,Pombal,Município,,,,, recintos,0
2012,Ponta Delgada,Município,,,,, recintos,1
2012,Ponta do Sol,Município,,,,, recintos,0
2012,Ponte da Barca,Município,,,,, recintos,0
2012,Ponte de Lima,Município,,,,, recintos,0
2012,Ponte de Sor,Município,,,,, recintos,0
2012,Portalegre,Município,,,,, recintos,0
2012,Portel,Município,,,,, recintos,1
2012,Portimão,Município,,,,, recintos,2
2012,Porto,Município,,,,, recintos,3
2012,Porto de Mós,Município,,,,, recintos,0
2012,Porto Moniz,Município,,,,, recintos,0
2012,Porto Santo,Município,,,,, recintos,0
2012,Póvoa de Lanhoso,Município,,,,, recintos,0
2012,Póvoa de Varzim,Município,,,,, recintos,1
2012,Povoação,Município,,,,, recintos,0
2012,Proença-a-Nova,Município,,,,, recintos,1
2012,Redondo,Município,,,,, recintos,1
2012,Reguengos de Monsaraz,Município,,,,, recintos,0
2012,Resende,Município,,,,, recintos,0
2012,Ribeira Brava,Município,,,,, recintos,0
2012,Ribeira de Pena,Município,,,,, recintos,0
2012,Ribeira Grande,Município,,,,, recintos,0
2012,Rio Maior,Município,,,,, recintos,1
2012,Sabrosa,Município,,,,, recintos,0
2012,Sabugal,Município,,,,, recintos,0
2012,Salvaterra de Magos,Município,,,,, recintos,0
2012,Santa Comba Dão,Município,,,,, recintos,0
2012,Santa Cruz,Município,,,,, recintos,0
2012,Santa Cruz da Graciosa,Município,,,,, recintos,0
2012,Santa Cruz das Flores,Município,,,,, recintos,0
2012,Santa Maria da Feira,Município,,,,, recintos,1
2012,Santa Marta de Penaguião,Município,,,,, recintos,0
2012,Santana,Município,,,,, recintos,0
2012,Santarém,Município,,,,, recintos,2
2012,Santiago do Cacém,Município,,,,, recintos,1
2012,Santo Tirso,Município,,,,, recintos,0
2012,São Brás de Alportel,Município,,,,, recintos,0
2012,São João da Madeira,Município,,,,, recintos,1
2012,São João da Pesqueira,Município,,,,, recintos,0
2012,São Pedro do Sul,Município,,,,, recintos,0
2012,São Roque do Pico,Município,,,,, recintos,0
2012,São Vicente,Município,,,,, recintos,0
2012,Sardoal,Município,,,,, recintos,1
2012,Sátão,Município,,,,, recintos,1
2012,Seia,Município,,,,, recintos,1
2012,Seixal,Município,,,,, recintos,2
2012,Sernancelhe,Município,,,,, recintos,0
2012,Serpa,Município,,,,, recintos,1
2012,Sertã,Município,,,,, recintos,0
2012,Sesimbra,Município,,,,, recintos,1
2012,Setúbal,Município,,,,, recintos,2
2012,Sever do Vouga,Município,,,,, recintos,0
2012,Silves,Município,,,,, recintos,0
2012,Sines,Município,,,,, recintos,1
2012,Sintra,Município,,,,, recintos,3
2012,Sobral de Monte Agraço,Município,,,,, recintos,0
2012,Soure,Município,,,,, recintos,0
2012,Sousel,Município,,,,, recintos,0
2012,Tábua,Município,,,,, recintos,0
2012,Tabuaço,Município,,,,, recintos,0
2012,Tarouca,Município,,,,, recintos,0
2012,Tavira,Município,,,,, recintos,2
2012,Terras de Bouro,Município,,,,, recintos,0
2012,Tomar,Município,,,,, recintos,1
2012,Tondela,Município,,,,, recintos,0
2012,Torre de Moncorvo,Município,,,,, recintos,0
2012,Torres Novas,Município,,,,, recintos,2
2012,Torres Vedras,Município,,,,, recintos,1
2012,Trancoso,Município,,,,, recintos,1
2012,Trofa,Município,,,,, recintos,0
2012,Vagos,Município,,,,, recintos,0
2012,Vale de Cambra,Município,,,,, recintos,0
2012,Valença,Município,,,,, recintos,0
2012,Valongo,Município,,,,, recintos,0
2012,Valpaços,Município,,,,, recintos,0
2012,Velas,Município,,,,, recintos,0
2012,Vendas Novas,Município,,,,, recintos,0
2012,Viana do Alentejo,Município,,,,, recintos,1
2012,Viana do Castelo,Município,,,,, recintos,2
2012,Vidigueira,Município,,,,, recintos,0
2012,Vieira do Minho,Município,,,,, recintos,0
2012,Vila da Praia da Vitória,Município,,,,, recintos,0
2012,Vila de Rei,Município,,,,, recintos,0
2012,Vila do Bispo,Município,,,,, recintos,0
2012,Vila do Conde,Município,,,,, recintos,1
2012,Vila do Porto,Município,,,,, recintos,0
2012,Vila Flor,Município,,,,, recintos,0
2012,Vila Franca de Xira,Município,,,,, recintos,0
2012,Vila Franca do Campo,Município,,,,, recintos,0
2012,Vila Nova da Barquinha,Município,,,,, recintos,0
2012,Vila Nova de Cerveira,Município,,,,, recintos,0
2012,Vila Nova de Famalicão,Município,,,,, recintos,1
2012,Vila Nova de Foz Côa,Município,,,,, recintos,1
2012,Vila Nova de Gaia,Município,,,,, recintos,4
2012,Vila Nova de Paiva,Município,,,,, recintos,0
2012,Vila Nova de Poiares,Município,,,,, recintos,0
2012,Vila Pouca de Aguiar,Município,,,,, recintos,0
2012,Vila Real,Município,,,,, recintos,2
2012,Vila Real de Santo António,Município,,,,, recintos,0
2012,Vila Velha de Ródão,Município,,,,, recintos,1
2012,Vila Verde,Município,,,,, recintos,0
2012,Vila Viçosa,Município,,,,, recintos,1
2012,Vimioso,Município,,,,, recintos,0
2012,Vinhais,Município,,,,, recintos,0
2012,Viseu,Município,,,,, recintos,3
2012,Vizela,Município,,,,, recintos,1
2012,Vouzela,Município,,,,, recintos,0
2013,Abrantes,Município,,,,, recintos,1
2013,Águeda,Município,,,,, recintos,1
2013,Aguiar da Beira,Município,,,,, recintos,0
2013,Alandroal,Município,,,,, recintos,1
2013,Albergaria-a-Velha,Município,,,,, recintos,0
2013,Albufeira,Município,,,,, recintos,1
2013,Alcácer do Sal,Município,,,,, recintos,1
2013,Alcanena,Município,,,,, recintos,0
2013,Alcobaça,Município,,,,, recintos,1
2013,Alcochete,Município,,,,, recintos,0
2013,Alcoutim,Município,,,,, recintos,0
2013,Alenquer,Município,,,,, recintos,0
2013,Alfândega da Fé,Município,,,,, recintos,0
2013,Alijó,Município,,,,, recintos,0
2013,Aljezur,Município,,,,, recintos,0
2013,Aljustrel,Município,,,,, recintos,0
2013,Almada,Município,,,,, recintos,1
2013,Almeida,Município,,,,, recintos,0
2013,Almeirim,Município,,,,, recintos,0
2013,Almodôvar,Município,,,,, recintos,0
2013,Alpiarça,Município,,,,, recintos,0
2013,Alter do Chão,Município,,,,, recintos,0
2013,Alvaiázere,Município,,,,, recintos,0
2013,Alvito,Município,,,,, recintos,0
2013,Amadora,Município,,,,, recintos,1
2013,Amarante,Município,,,,, recintos,0
2013,Amares,Município,,,,, recintos,0
2013,Anadia,Município,,,,, recintos,1
2013,Angra do Heroísmo,Município,,,,, recintos,0
2013,Ansião,Município,,,,, recintos,1
2013,Arcos de Valdevez,Município,,,,, recintos,1
2013,Arganil,Município,,,,, recintos,0
2013,Armamar,Município,,,,, recintos,0
2013,Arouca,Município,,,,, recintos,0
2013,Arraiolos,Município,,,,, recintos,0
2013,Arronches,Município,,,,, recintos,1
2013,Arruda dos Vinhos,Município,,,,, recintos,0
2013,Aveiro,Município,,,,, recintos,3
2013,Avis,Município,,,,, recintos,0
2013,Azambuja,Município,,,,, recintos,1
2013,Baião,Município,,,,, recintos,0
2013,Barcelos,Município,,,,, recintos,1
2013,Barrancos,Município,,,,, recintos,0
2013,Barreiro,Município,,,,, recintos,1
2013,Batalha,Município,,,,, recintos,0
2013,Beja,Município,,,,, recintos,1
2013,Belmonte,Município,,,,, recintos,0
2013,Benavente,Município,,,,, recintos,0
2013,Bombarral,Município,,,,, recintos,0
2013,Borba,Município,,,,, recintos,0
2013,Boticas,Município,,,,, recintos,0
2013,Braga,Município,,,,, recintos,3
2013,Bragança,Município,,,,, recintos,0
2013,Cabeceiras de Basto,Município,,,,, recintos,0
2013,Cadaval,Município,,,,, recintos,0
2013,Caldas da Rainha,Município,,,,, recintos,1
2013,Calheta [R.A.A.],Município,,,,, recintos,0
2013,Calheta [R.A.M.],Município,,,,, recintos,0
2013,Câmara de Lobos,Município,,,,, recintos,0
2013,Caminha,Município,,,,, recintos,0
2013,Campo Maior,Município,,,,, recintos,0
2013,Cantanhede,Município,,,,, recintos,0
2013,Carrazeda de Ansiães,Município,,,,, recintos,0
2013,Carregal do Sal,Município,,,,, recintos,0
2013,Cartaxo,Município,,,,, recintos,0
2013,Cascais,Município,,,,, recintos,3
2013,Castanheira de Pêra,Município,,,,, recintos,0
2013,Castelo Branco,Município,,,,, recintos,2
2013,Castelo de Paiva,Município,,,,, recintos,0
2013,Castelo de Vide,Município,,,,, recintos,0
2013,Castro Daire,Município,,,,, recintos,0
2013,Castro Marim,Município,,,,, recintos,0
2013,Castro Verde,Município,,,,, recintos,1
2013,Celorico da Beira,Município,,,,, recintos,0
2013,Celorico de Basto,Município,,,,, recintos,0
2013,Chamusca,Município,,,,, recintos,0
2013,Chaves,Município,,,,, recintos,1
2013,Cinfães,Município,,,,, recintos,0
2013,Coimbra,Município,,,,, recintos,5
2013,Condeixa-a-Nova,Município,,,,, recintos,0
2013,Constância,Município,,,,, recintos,0
2013,Coruche,Município,,,,, recintos,0
2013,Corvo,Município,,,,, recintos,0
2013,Covilhã,Município,,,,, recintos,1
2013,Crato,Município,,,,, recintos,0
2013,Cuba,Município,,,,, recintos,0
2013,Elvas,Município,,,,, recintos,0
2013,Entroncamento,Município,,,,, recintos,0
2013,Espinho,Município,,,,, recintos,1
2013,Esposende,Município,,,,, recintos,1
2013,Estarreja,Município,,,,, recintos,2
2013,Estremoz,Município,,,,, recintos,0
2013,Évora,Município,,,,, recintos,1
2013,Fafe,Município,,,,, recintos,0
2013,Faro,Município,,,,, recintos,2
2013,Felgueiras,Município,,,,, recintos,0
2013,Ferreira do Alentejo,Município,,,,, recintos,0
2013,Ferreira do Zêzere,Município,,,,, recintos,0
2013,Figueira da Foz,Município,,,,, recintos,1
2013,Figueira de Castelo Rodrigo,Município,,,,, recintos,0
2013,Figueiró dos Vinhos,Município,,,,, recintos,0
2013,Fornos de Algodres,Município,,,,, recintos,0
2013,Freixo de Espada à Cinta,Município,,,,, recintos,1
2013,Fronteira,Município,,,,, recintos,0
2013,Funchal,Município,,,,, recintos,2
2013,Fundão,Município,,,,, recintos,0
2013,Gavião,Município,,,,, recintos,0
2013,Góis,Município,,,,, recintos,0
2013,Golegã,Município,,,,, recintos,0
2013,Gondomar,Município,,,,, recintos,1
2013,Gouveia,Município,,,,, recintos,1
2013,Grândola,Município,,,,, recintos,1
2013,Guarda,Município,,,,, recintos,1
2013,Guimarães,Município,,,,, recintos,3
2013,Horta,Município,,,,, recintos,0
2013,Idanha-a-Nova,Município,,,,, recintos,1
2013,Ílhavo,Município,,,,, recintos,0
2013,Lagoa,Município,,,,, recintos,0
2013,Lagoa [R.A.A.],Município,,,,, recintos,0
2013,Lagos,Município,,,,, recintos,1
2013,Lajes das Flores,Município,,,,, recintos,0
2013,Lajes do Pico,Município,,,,, recintos,0
2013,Lamego,Município,,,,, recintos,0
2013,Leiria,Município,,,,, recintos,5
2013,Lisboa,Município,,,,, recintos,15
2013,Loulé,Município,,,,, recintos,0
2013,Loures,Município,,,,, recintos,1
2013,Lourinhã,Município,,,,, recintos,0
2013,Lousã,Município,,,,, recintos,0
2013,Lousada,Município,,,,, recintos,0
2013,Mação,Município,,,,, recintos,0
2013,Macedo de Cavaleiros,Município,,,,, recintos,1
2013,Machico,Município,,,,, recintos,0
2013,Madalena,Município,,,,, recintos,0
2013,Mafra,Município,,,,, recintos,0
2013,Maia,Município,,,,, recintos,3
2013,Mangualde,Município,,,,, recintos,0
2013,Manteigas,Município,,,,, recintos,1
2013,Marco de Canaveses,Município,,,,, recintos,1
2013,Marinha Grande,Município,,,,, recintos,0
2013,Marvão,Município,,,,, recintos,0
2013,Matosinhos,Município,,,,, recintos,2
2013,Mealhada,Município,,,,, recintos,0
2013,Mêda,Município,,,,, recintos,1
2013,Melgaço,Município,,,,, recintos,0
2013,Mértola,Município,,,,, recintos,1
2013,Mesão Frio,Município,,,,, recintos,0
2013,Mira,Município,,,,, recintos,0
2013,Miranda do Corvo,Município,,,,, recintos,1
2013,Miranda do Douro,Município,,,,, recintos,0
2013,Mirandela,Município,,,,, recintos,1
2013,Mogadouro,Município,,,,, recintos,0
2013,Moimenta da Beira,Município,,,,, recintos,0
2013,Moita,Município,,,,, recintos,0
2013,Monção,Município,,,,, recintos,0
2013,Monchique,Município,,,,, recintos,0
2013,Mondim de Basto,Município,,,,, recintos,0
2013,Monforte,Município,,,,, recintos,0
2013,Montalegre,Município,,,,, recintos,0
2013,Montemor-o-Novo,Município,,,,, recintos,0
2013,Montemor-o-Velho,Município,,,,, recintos,0
2013,Montijo,Município,,,,, recintos,1
2013,Mora,Município,,,,, recintos,0
2013,Mortágua,Município,,,,, recintos,0
2013,Moura,Município,,,,, recintos,0
2013,Mourão,Município,,,,, recintos,0
2013,Murça,Município,,,,, recintos,0
2013,Murtosa,Município,,,,, recintos,0
2013,Nazaré,Município,,,,, recintos,0
2013,Nelas,Município,,,,, recintos,0
2013,Nisa,Município,,,,, recintos,1
2013,Nordeste,Município,,,,, recintos,0
2013,Óbidos,Município,,,,, recintos,0
2013,Odemira,Município,,,,, recintos,2
2013,Odivelas,Município,,,,, recintos,1
2013,Oeiras,Município,,,,, recintos,3
2013,Oleiros,Município,,,,, recintos,0
2013,Olhão,Município,,,,, recintos,1
2013,Oliveira de Azeméis,Município,,,,, recintos,0
2013,Oliveira de Frades,Município,,,,, recintos,0
2013,Oliveira do Bairro,Município,,,,, recintos,0
2013,Oliveira do Hospital,Município,,,,, recintos,1
2013,Ourém,Município,,,,, recintos,0
2013,Ourique,Município,,,,, recintos,1
2013,Ovar,Município,,,,, recintos,0
2013,Paços de Ferreira,Município,,,,, recintos,1
2013,Palmela,Município,,,,, recintos,0
2013,Pampilhosa da Serra,Município,,,,, recintos,0
2013,Paredes,Município,,,,, recintos,0
2013,Paredes de Coura,Município,,,,, recintos,1
2013,Pedrógão Grande,Município,,,,, recintos,0
2013,Penacova,Município,,,,, recintos,0
2013,Penafiel,Município,,,,, recintos,1
2013,Penalva do Castelo,Município,,,,, recintos,0
2013,Penamacor,Município,,,,, recintos,0
2013,Penedono,Município,,,,, recintos,0
2013,Penela,Município,,,,, recintos,0
2013,Peniche,Município,,,,, recintos,0
2013,Peso da Régua,Município,,,,, recintos,0
2013,Pinhel,Município,,,,, recintos,0
2013,Pombal,Município,,,,, recintos,0
2013,Ponta Delgada,Município,,,,, recintos,1
2013,Ponta do Sol,Município,,,,, recintos,0
2013,Ponte da Barca,Município,,,,, recintos,0
2013,Ponte de Lima,Município,,,,, recintos,0
2013,Ponte de Sor,Município,,,,, recintos,0
2013,Portalegre,Município,,,,, recintos,0
2013,Portel,Município,,,,, recintos,1
2013,Portimão,Município,,,,, recintos,2
2013,Porto,Município,,,,, recintos,3
2013,Porto de Mós,Município,,,,, recintos,0
2013,Porto Moniz,Município,,,,, recintos,0
2013,Porto Santo,Município,,,,, recintos,0
2013,Póvoa de Lanhoso,Município,,,,, recintos,0
2013,Póvoa de Varzim,Município,,,,, recintos,0
2013,Povoação,Município,,,,, recintos,0
2013,Proença-a-Nova,Município,,,,, recintos,1
2013,Redondo,Município,,,,, recintos,1
2013,Reguengos de Monsaraz,Município,,,,, recintos,0
2013,Resende,Município,,,,, recintos,0
2013,Ribeira Brava,Município,,,,, recintos,0
2013,Ribeira de Pena,Município,,,,, recintos,0
2013,Ribeira Grande,Município,,,,, recintos,0
2013,Rio Maior,Município,,,,, recintos,1
2013,Sabrosa,Município,,,,, recintos,0
2013,Sabugal,Município,,,,, recintos,0
2013,Salvaterra de Magos,Município,,,,, recintos,0
2013,Santa Comba Dão,Município,,,,, recintos,0
2013,Santa Cruz,Município,,,,, recintos,0
2013,Santa Cruz da Graciosa,Município,,,,, recintos,0
2013,Santa Cruz das Flores,Município,,,,, recintos,0
2013,Santa Maria da Feira,Município,,,,, recintos,1
2013,Santa Marta de Penaguião,Município,,,,, recintos,0
2013,Santana,Município,,,,, recintos,0
2013,Santarém,Município,,,,, recintos,2
2013,Santiago do Cacém,Município,,,,, recintos,1
2013,Santo Tirso,Município,,,,, recintos,0
2013,São Brás de Alportel,Município,,,,, recintos,0
2013,São João da Madeira,Município,,,,, recintos,1
2013,São João da Pesqueira,Município,,,,, recintos,0
2013,São Pedro do Sul,Município,,,,, recintos,0
2013,São Roque do Pico,Município,,,,, recintos,0
2013,São Vicente,Município,,,,, recintos,0
2013,Sardoal,Município,,,,, recintos,1
2013,Sátão,Município,,,,, recintos,1
2013,Seia,Município,,,,, recintos,1
2013,Seixal,Município,,,,, recintos,2
2013,Sernancelhe,Município,,,,, recintos,0
2013,Serpa,Município,,,,, recintos,1
2013,Sertã,Município,,,,, recintos,0
2013,Sesimbra,Município,,,,, recintos,1
2013,Setúbal,Município,,,,, recintos,2
2013,Sever do Vouga,Município,,,,, recintos,0
2013,Silves,Município,,,,, recintos,0
2013,Sines,Município,,,,, recintos,1
2013,Sintra,Município,,,,, recintos,3
2013,Sobral de Monte Agraço,Município,,,,, recintos,0
2013,Soure,Município,,,,, recintos,0
2013,Sousel,Município,,,,, recintos,0
2013,Tábua,Município,,,,, recintos,1
2013,Tabuaço,Município,,,,, recintos,0
2013,Tarouca,Município,,,,, recintos,0
2013,Tavira,Município,,,,, recintos,2
2013,Terras de Bouro,Município,,,,, recintos,0
2013,Tomar,Município,,,,, recintos,1
2013,Tondela,Município,,,,, recintos,0
2013,Torre de Moncorvo,Município,,,,, recintos,0
2013,Torres Novas,Município,,,,, recintos,2
2013,Torres Vedras,Município,,,,, recintos,1
2013,Trancoso,Município,,,,, recintos,1
2013,Trofa,Município,,,,, recintos,0
2013,Vagos,Município,,,,, recintos,0
2013,Vale de Cambra,Município,,,,, recintos,0
2013,Valença,Município,,,,, recintos,0
2013,Valongo,Município,,,,, recintos,0
2013,Valpaços,Município,,,,, recintos,0
2013,Velas,Município,,,,, recintos,0
2013,Vendas Novas,Município,,,,, recintos,0
2013,Viana do Alentejo,Município,,,,, recintos,1
2013,Viana do Castelo,Município,,,,, recintos,2
2013,Vidigueira,Município,,,,, recintos,0
2013,Vieira do Minho,Município,,,,, recintos,0
2013,Vila da Praia da Vitória,Município,,,,, recintos,0
2013,Vila de Rei,Município,,,,, recintos,0
2013,Vila do Bispo,Município,,,,, recintos,0
2013,Vila do Conde,Município,,,,, recintos,2
2013,Vila do Porto,Município,,,,, recintos,0
2013,Vila Flor,Município,,,,, recintos,0
2013,Vila Franca de Xira,Município,,,,, recintos,0
2013,Vila Franca do Campo,Município,,,,, recintos,0
2013,Vila Nova da Barquinha,Município,,,,, recintos,0
2013,Vila Nova de Cerveira,Município,,,,, recintos,0
2013,Vila Nova de Famalicão,Município,,,,, recintos,1
2013,Vila Nova de Foz Côa,Município,,,,, recintos,1
2013,Vila Nova de Gaia,Município,,,,, recintos,5
2013,Vila Nova de Paiva,Município,,,,, recintos,0
2013,Vila Nova de Poiares,Município,,,,, recintos,0
2013,Vila Pouca de Aguiar,Município,,,,, recintos,0
2013,Vila Real,Município,,,,, recintos,2
2013,Vila Real de Santo António,Município,,,,, recintos,0
2013,Vila Velha de Ródão,Município,,,,, recintos,1
2013,Vila Verde,Município,,,,, recintos,0
2013,Vila Viçosa,Município,,,,, recintos,0
2013,Vimioso,Município,,,,, recintos,0
2013,Vinhais,Município,,,,, recintos,0
2013,Viseu,Município,,,,, recintos,3
2013,Vizela,Município,,,,, recintos,1
2013,Vouzela,Município,,,,, recintos,0
2014,Abrantes,Município,,,,, recintos,1
2014,Águeda,Município,,,,, recintos,1
2014,Aguiar da Beira,Município,,,,, recintos,0
2014,Alandroal,Município,,,,, recintos,1
2014,Albergaria-a-Velha,Município,,,,, recintos,0
2014,Albufeira,Município,,,,, recintos,1
2014,Alcácer do Sal,Município,,,,, recintos,1
2014,Alcanena,Município,,,,, recintos,0
2014,Alcobaça,Município,,,,, recintos,1
2014,Alcochete,Município,,,,, recintos,0
2014,Alcoutim,Município,,,,, recintos,0
2014,Alenquer,Município,,,,, recintos,0
2014,Alfândega da Fé,Município,,,,, recintos,0
2014,Alijó,Município,,,,, recintos,0
2014,Aljezur,Município,,,,, recintos,0
2014,Aljustrel,Município,,,,, recintos,0
2014,Almada,Município,,,,, recintos,1
2014,Almeida,Município,,,,, recintos,0
2014,Almeirim,Município,,,,, recintos,0
2014,Almodôvar,Município,,,,, recintos,0
2014,Alpiarça,Município,,,,, recintos,0
2014,Alter do Chão,Município,,,,, recintos,0
2014,Alvaiázere,Município,,,,, recintos,0
2014,Alvito,Município,,,,, recintos,0
2014,Amadora,Município,,,,, recintos,1
2014,Amarante,Município,,,,, recintos,0
2014,Amares,Município,,,,, recintos,0
2014,Anadia,Município,,,,, recintos,1
2014,Angra do Heroísmo,Município,,,,, recintos,0
2014,Ansião,Município,,,,, recintos,1
2014,Arcos de Valdevez,Município,,,,, recintos,1
2014,Arganil,Município,,,,, recintos,1
2014,Armamar,Município,,,,, recintos,0
2014,Arouca,Município,,,,, recintos,0
2014,Arraiolos,Município,,,,, recintos,0
2014,Arronches,Município,,,,, recintos,1
2014,Arruda dos Vinhos,Município,,,,, recintos,0
2014,Aveiro,Município,,,,, recintos,3
2014,Avis,Município,,,,, recintos,0
2014,Azambuja,Município,,,,, recintos,1
2014,Baião,Município,,,,, recintos,0
2014,Barcelos,Município,,,,, recintos,2
2014,Barrancos,Município,,,,, recintos,0
2014,Barreiro,Município,,,,, recintos,2
2014,Batalha,Município,,,,, recintos,0
2014,Beja,Município,,,,, recintos,1
2014,Belmonte,Município,,,,, recintos,0
2014,Benavente,Município,,,,, recintos,0
2014,Bombarral,Município,,,,, recintos,0
2014,Borba,Município,,,,, recintos,0
2014,Boticas,Município,,,,, recintos,0
2014,Braga,Município,,,,, recintos,3
2014,Bragança,Município,,,,, recintos,0
2014,Cabeceiras de Basto,Município,,,,, recintos,0
2014,Cadaval,Município,,,,, recintos,0
2014,Caldas da Rainha,Município,,,,, recintos,2
2014,Calheta [R.A.A.],Município,,,,, recintos,0
2014,Calheta [R.A.M.],Município,,,,, recintos,0
2014,Câmara de Lobos,Município,,,,, recintos,0
2014,Caminha,Município,,,,, recintos,0
2014,Campo Maior,Município,,,,, recintos,0
2014,Cantanhede,Município,,,,, recintos,0
2014,Carrazeda de Ansiães,Município,,,,, recintos,0
2014,Carregal do Sal,Município,,,,, recintos,0
2014,Cartaxo,Município,,,,, recintos,1
2014,Cascais,Município,,,,, recintos,2
2014,Castanheira de Pêra,Município,,,,, recintos,0
2014,Castelo Branco,Município,,,,, recintos,1
2014,Castelo de Paiva,Município,,,,, recintos,0
2014,Castelo de Vide,Município,,,,, recintos,1
2014,Castro Daire,Município,,,,, recintos,0
2014,Castro Marim,Município,,,,, recintos,0
2014,Castro Verde,Município,,,,, recintos,0
2014,Celorico da Beira,Município,,,,, recintos,0
2014,Celorico de Basto,Município,,,,, recintos,0
2014,Chamusca,Município,,,,, recintos,0
2014,Chaves,Município,,,,, recintos,1
2014,Cinfães,Município,,,,, recintos,0
2014,Coimbra,Município,,,,, recintos,7
2014,Condeixa-a-Nova,Município,,,,, recintos,0
2014,Constância,Município,,,,, recintos,0
2014,Coruche,Município,,,,, recintos,0
2014,Corvo,Município,,,,, recintos,0
2014,Covilhã,Município,,,,, recintos,1
2014,Crato,Município,,,,, recintos,0
2014,Cuba,Município,,,,, recintos,0
2014,Elvas,Município,,,,, recintos,0
2014,Entroncamento,Município,,,,, recintos,0
2014,Espinho,Município,,,,, recintos,1
2014,Esposende,Município,,,,, recintos,0
2014,Estarreja,Município,,,,, recintos,2
2014,Estremoz,Município,,,,, recintos,0
2014,Évora,Município,,,,, recintos,1
2014,Fafe,Município,,,,, recintos,1
2014,Faro,Município,,,,, recintos,2
2014,Felgueiras,Município,,,,, recintos,0
2014,Ferreira do Alentejo,Município,,,,, recintos,0
2014,Ferreira do Zêzere,Município,,,,, recintos,0
2014,Figueira da Foz,Município,,,,, recintos,2
2014,Figueira de Castelo Rodrigo,Município,,,,, recintos,0
2014,Figueiró dos Vinhos,Município,,,,, recintos,0
2014,Fornos de Algodres,Município,,,,, recintos,0
2014,Freixo de Espada à Cinta,Município,,,,, recintos,1
2014,Fronteira,Município,,,,, recintos,0
2014,Funchal,Município,,,,, recintos,2
