01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2004,Azambuja,Município,Privado,,,,-,
2004,Azambuja,Município,Público,,,,-,
2004,Azambuja,Município,Total,,,,-,
2004,Baião,Município,Privado,,,,-,
2004,Baião,Município,Público,,,,-,
2004,Baião,Município,Total,,,,-,
2004,Barcelos,Município,Privado,,,,-,
2004,Barcelos,Município,Público,,,,,1
2004,Barcelos,Município,Total,,,,,1
2004,Barrancos,Município,Privado,,,,-,
2004,Barrancos,Município,Público,,,,-,
2004,Barrancos,Município,Total,,,,-,
2004,Barreiro,Município,Privado,,,,-,
2004,Barreiro,Município,Público,,,,,1
2004,Barreiro,Município,Total,,,,,1
2004,Batalha,Município,Privado,,,,-,
2004,Batalha,Município,Público,,,,-,
2004,Batalha,Município,Total,,,,-,
2004,Beja,Município,Privado,,,,,3
2004,Beja,Município,Público,,,,,4
2004,Beja,Município,Total,,,,,7
2004,Belmonte,Município,Privado,,,,-,
2004,Belmonte,Município,Público,,,,-,
2004,Belmonte,Município,Total,,,,-,
2004,Benavente,Município,Privado,,,,-,
2004,Benavente,Município,Público,,,,-,
2004,Benavente,Município,Total,,,,-,
2004,Bombarral,Município,Privado,,,,-,
2004,Bombarral,Município,Público,,,,-,
2004,Bombarral,Município,Total,,,,-,
2004,Borba,Município,Privado,,,,-,
2004,Borba,Município,Público,,,,-,
2004,Borba,Município,Total,,,,-,
2004,Boticas,Município,Privado,,,,-,
2004,Boticas,Município,Público,,,,-,
2004,Boticas,Município,Total,,,,-,
2004,Braga,Município,Privado,,,,,3
2004,Braga,Município,Público,,,,,2
2004,Braga,Município,Total,,,,,5
2004,Bragança,Município,Privado,,,,,1
2004,Bragança,Município,Público,,,,,4
2004,Bragança,Município,Total,,,,,5
2004,Cabeceiras de Basto,Município,Privado,,,,-,
2004,Cabeceiras de Basto,Município,Público,,,,-,
2004,Cabeceiras de Basto,Município,Total,,,,-,
2004,Cadaval,Município,Privado,,,,-,
2004,Cadaval,Município,Público,,,,-,
2004,Cadaval,Município,Total,,,,-,
2004,Caldas da Rainha,Município,Privado,,,,,2
2004,Caldas da Rainha,Município,Público,,,,,2
2004,Caldas da Rainha,Município,Total,,,,,4
2004,Calheta [R.A.A.],Município,Privado,,,,-,
2004,Calheta [R.A.A.],Município,Público,,,,-,
2004,Calheta [R.A.A.],Município,Total,,,,-,
2004,Calheta [R.A.M.],Município,Privado,,,,-,
2004,Calheta [R.A.M.],Município,Público,,,,-,
2004,Calheta [R.A.M.],Município,Total,,,,-,
2004,Câmara de Lobos,Município,Privado,,,,-,
2004,Câmara de Lobos,Município,Público,,,,-,
2004,Câmara de Lobos,Município,Total,,,,-,
2004,Caminha,Município,Privado,,,,-,
2004,Caminha,Município,Público,,,,-,
2004,Caminha,Município,Total,,,,-,
2004,Campo Maior,Município,Privado,,,,-,
2004,Campo Maior,Município,Público,,,,-,
2004,Campo Maior,Município,Total,,,,-,
2004,Cantanhede,Município,Privado,,,,-,
2004,Cantanhede,Município,Público,,,,-,
2004,Cantanhede,Município,Total,,,,-,
2004,Carrazeda de Ansiães,Município,Privado,,,,-,
2004,Carrazeda de Ansiães,Município,Público,,,,-,
2004,Carrazeda de Ansiães,Município,Total,,,,-,
2004,Carregal do Sal,Município,Privado,,,,-,
2004,Carregal do Sal,Município,Público,,,,-,
2004,Carregal do Sal,Município,Total,,,,-,
2004,Cartaxo,Município,Privado,,,,-,
2004,Cartaxo,Município,Público,,,,-,
2004,Cartaxo,Município,Total,,,,-,
2004,Cascais,Município,Privado,,,,,1
2004,Cascais,Município,Público,,,,,1
2004,Cascais,Município,Total,,,,,2
2004,Castanheira de Pêra,Município,Privado,,,,-,
2004,Castanheira de Pêra,Município,Público,,,,-,
2004,Castanheira de Pêra,Município,Total,,,,-,
2004,Castelo Branco,Município,Privado,,,,-,
2004,Castelo Branco,Município,Público,,,,,5
2004,Castelo Branco,Município,Total,,,,,5
2004,Castelo de Paiva,Município,Privado,,,,-,
2004,Castelo de Paiva,Município,Público,,,,-,
2004,Castelo de Paiva,Município,Total,,,,-,
2004,Castelo de Vide,Município,Privado,,,,-,
2004,Castelo de Vide,Município,Público,,,,-,
2004,Castelo de Vide,Município,Total,,,,-,
2004,Castro Daire,Município,Privado,,,,-,
2004,Castro Daire,Município,Público,,,,-,
2004,Castro Daire,Município,Total,,,,-,
2004,Castro Marim,Município,Privado,,,,-,
2004,Castro Marim,Município,Público,,,,-,
2004,Castro Marim,Município,Total,,,,-,
2004,Castro Verde,Município,Privado,,,,-,
2004,Castro Verde,Município,Público,,,,-,
2004,Castro Verde,Município,Total,,,,-,
2004,Celorico da Beira,Município,Privado,,,,-,
2004,Celorico da Beira,Município,Público,,,,-,
2004,Celorico da Beira,Município,Total,,,,-,
2004,Celorico de Basto,Município,Privado,,,,-,
2004,Celorico de Basto,Município,Público,,,,-,
2004,Celorico de Basto,Município,Total,,,,-,
2004,Chamusca,Município,Privado,,,,-,
2004,Chamusca,Município,Público,,,,-,
2004,Chamusca,Município,Total,,,,-,
2004,Chaves,Município,Privado,,,,,1
2004,Chaves,Município,Público,,,,,1
2004,Chaves,Município,Total,,,,,2
2004,Cinfães,Município,Privado,,,,-,
2004,Cinfães,Município,Público,,,,-,
2004,Cinfães,Município,Total,,,,-,
2004,Coimbra,Município,Privado,,,,,5
2004,Coimbra,Município,Público,,,,,15
2004,Coimbra,Município,Total,,,,,20
2004,Condeixa-a-Nova,Município,Privado,,,,-,
2004,Condeixa-a-Nova,Município,Público,,,,-,
2004,Condeixa-a-Nova,Município,Total,,,,-,
2004,Constância,Município,Privado,,,,-,
2004,Constância,Município,Público,,,,-,
2004,Constância,Município,Total,,,,-,
2004,Coruche,Município,Privado,,,,-,
2004,Coruche,Município,Público,,,,-,
2004,Coruche,Município,Total,,,,-,
2004,Corvo,Município,Privado,,,,-,
2004,Corvo,Município,Público,,,,-,
2004,Corvo,Município,Total,,,,-,
2004,Covilhã,Município,Privado,,,,-,
2004,Covilhã,Município,Público,,,,,1
2004,Covilhã,Município,Total,,,,,1
2004,Crato,Município,Privado,,,,-,
2004,Crato,Município,Público,,,,-,
2004,Crato,Município,Total,,,,-,
2004,Cuba,Município,Privado,,,,-,
2004,Cuba,Município,Público,,,,-,
2004,Cuba,Município,Total,,,,-,
2004,Elvas,Município,Privado,,,,-,
2004,Elvas,Município,Público,,,,,1
2004,Elvas,Município,Total,,,,,1
2004,Entroncamento,Município,Privado,,,,,1
2004,Entroncamento,Município,Público,,,,-,
2004,Entroncamento,Município,Total,,,,,1
2004,Espinho,Município,Privado,,,,,1
2004,Espinho,Município,Público,,,,-,
2004,Espinho,Município,Total,,,,,1
2004,Esposende,Município,Privado,,,,-,
2004,Esposende,Município,Público,,,,-,
2004,Esposende,Município,Total,,,,-,
2004,Estarreja,Município,Privado,,,,-,
2004,Estarreja,Município,Público,,,,-,
2004,Estarreja,Município,Total,,,,-,
2004,Estremoz,Município,Privado,,,,-,
2004,Estremoz,Município,Público,,,,-,
2004,Estremoz,Município,Total,,,,-,
2004,Évora,Município,Privado,,,,-,
2004,Évora,Município,Público,,,,,2
2004,Évora,Município,Total,,,,,2
2004,Fafe,Município,Privado,,,,,2
2004,Fafe,Município,Público,,,,-,
2004,Fafe,Município,Total,,,,,2
2004,Faro,Município,Privado,,,,-,
2004,Faro,Município,Público,,,,,9
2004,Faro,Município,Total,,,,,9
2004,Felgueiras,Município,Privado,,,,,1
2004,Felgueiras,Município,Público,,,,,1
2004,Felgueiras,Município,Total,,,,,2
2004,Ferreira do Alentejo,Município,Privado,,,,-,
2004,Ferreira do Alentejo,Município,Público,,,,-,
2004,Ferreira do Alentejo,Município,Total,,,,-,
2004,Ferreira do Zêzere,Município,Privado,,,,-,
2004,Ferreira do Zêzere,Município,Público,,,,-,
2004,Ferreira do Zêzere,Município,Total,,,,-,
2004,Figueira da Foz,Município,Privado,,,,,2
2004,Figueira da Foz,Município,Público,,,,-,
2004,Figueira da Foz,Município,Total,,,,,2
2004,Figueira de Castelo Rodrigo,Município,Privado,,,,-,
2004,Figueira de Castelo Rodrigo,Município,Público,,,,-,
2004,Figueira de Castelo Rodrigo,Município,Total,,,,-,
2004,Figueiró dos Vinhos,Município,Privado,,,,-,
2004,Figueiró dos Vinhos,Município,Público,,,,-,
2004,Figueiró dos Vinhos,Município,Total,,,,-,
2004,Fornos de Algodres,Município,Privado,,,,-,
2004,Fornos de Algodres,Município,Público,,,,-,
2004,Fornos de Algodres,Município,Total,,,,-,
2004,Freixo de Espada à Cinta,Município,Privado,,,,-,
2004,Freixo de Espada à Cinta,Município,Público,,,,-,
2004,Freixo de Espada à Cinta,Município,Total,,,,-,
2004,Fronteira,Município,Privado,,,,-,
2004,Fronteira,Município,Público,,,,-,
2004,Fronteira,Município,Total,,,,-,
2004,Funchal,Município,Privado,,,,,2
2004,Funchal,Município,Público,,,,,2
2004,Funchal,Município,Total,,,,,4
2004,Fundão,Município,Privado,,,,,1
2004,Fundão,Município,Público,,,,-,
2004,Fundão,Município,Total,,,,,1
2004,Gavião,Município,Privado,,,,-,
2004,Gavião,Município,Público,,,,-,
2004,Gavião,Município,Total,,,,-,
2004,Góis,Município,Privado,,,,-,
2004,Góis,Município,Público,,,,-,
2004,Góis,Município,Total,,,,-,
2004,Golegã,Município,Privado,,,,-,
2004,Golegã,Município,Público,,,,-,
2004,Golegã,Município,Total,,,,-,
2004,Gondomar,Município,Privado,,,,-,
2004,Gondomar,Município,Público,,,,-,
2004,Gondomar,Município,Total,,,,-,
2004,Gouveia,Município,Privado,,,,-,
2004,Gouveia,Município,Público,,,,-,
2004,Gouveia,Município,Total,,,,-,
2004,Grândola,Município,Privado,,,,-,
2004,Grândola,Município,Público,,,,-,
2004,Grândola,Município,Total,,,,-,
2004,Guarda,Município,Privado,,,,,1
2004,Guarda,Município,Público,,,,,3
2004,Guarda,Município,Total,,,,,4
2004,Guimarães,Município,Privado,,,,,1
2004,Guimarães,Município,Público,,,,-,
2004,Guimarães,Município,Total,,,,,1
2004,Horta,Município,Privado,,,,-,
2004,Horta,Município,Público,,,,-,
2004,Horta,Município,Total,,,,-,
2004,Idanha-a-Nova,Município,Privado,,,,-,
2004,Idanha-a-Nova,Município,Público,,,,,1
2004,Idanha-a-Nova,Município,Total,,,,,1
2004,Ílhavo,Município,Privado,,,,-,
2004,Ílhavo,Município,Público,,,,-,
2004,Ílhavo,Município,Total,,,,-,
2004,Lagoa,Município,Privado,,,,-,
2004,Lagoa,Município,Público,,,,-,
2004,Lagoa,Município,Total,,,,-,
2004,Lagoa [R.A.A.],Município,Privado,,,,-,
2004,Lagoa [R.A.A.],Município,Público,,,,,1
2004,Lagoa [R.A.A.],Município,Total,,,,,1
2004,Lagos,Município,Privado,,,,-,
2004,Lagos,Município,Público,,,,-,
2004,Lagos,Município,Total,,,,-,
2004,Lajes das Flores,Município,Privado,,,,-,
2004,Lajes das Flores,Município,Público,,,,-,
2004,Lajes das Flores,Município,Total,,,,-,
2004,Lajes do Pico,Município,Privado,,,,-,
2004,Lajes do Pico,Município,Público,,,,-,
2004,Lajes do Pico,Município,Total,,,,-,
2004,Lamego,Município,Privado,,,,-,
2004,Lamego,Município,Público,,,,,2
2004,Lamego,Município,Total,,,,,2
2004,Leiria,Município,Privado,,,,,2
2004,Leiria,Município,Público,,,,,3
2004,Leiria,Município,Total,,,,,5
2004,Lisboa,Município,Privado,,,,,42
2004,Lisboa,Município,Público,,,,,39
2004,Lisboa,Município,Total,,,,,81
2004,Loulé,Município,Privado,,,,,1
2004,Loulé,Município,Público,,,,-,
2004,Loulé,Município,Total,,,,,1
2004,Loures,Município,Privado,,,,-,
2004,Loures,Município,Público,,,,-,
2004,Loures,Município,Total,,,,-,
2004,Lourinhã,Município,Privado,,,,-,
2004,Lourinhã,Município,Público,,,,-,
2004,Lourinhã,Município,Total,,,,-,
2004,Lousã,Município,Privado,,,,-,
2004,Lousã,Município,Público,,,,-,
2004,Lousã,Município,Total,,,,-,
2004,Lousada,Município,Privado,,,,-,
2004,Lousada,Município,Público,,,,-,
2004,Lousada,Município,Total,,,,-,
2004,Mação,Município,Privado,,,,-,
2004,Mação,Município,Público,,,,-,
2004,Mação,Município,Total,,,,-,
2004,Macedo de Cavaleiros,Município,Privado,,,,,2
2004,Macedo de Cavaleiros,Município,Público,,,,-,
2004,Macedo de Cavaleiros,Município,Total,,,,,2
2004,Machico,Município,Privado,,,,-,
2004,Machico,Município,Público,,,,-,
2004,Machico,Município,Total,,,,-,
2004,Madalena,Município,Privado,,,,-,
2004,Madalena,Município,Público,,,,-,
2004,Madalena,Município,Total,,,,-,
2004,Mafra,Município,Privado,,,,-,
2004,Mafra,Município,Público,,,,-,
2004,Mafra,Município,Total,,,,-,
2004,Maia,Município,Privado,,,,,1
2004,Maia,Município,Público,,,,-,
2004,Maia,Município,Total,,,,,1
2004,Mangualde,Município,Privado,,,,,1
2004,Mangualde,Município,Público,,,,-,
2004,Mangualde,Município,Total,,,,,1
2004,Manteigas,Município,Privado,,,,-,
2004,Manteigas,Município,Público,,,,-,
2004,Manteigas,Município,Total,,,,-,
2004,Marco de Canaveses,Município,Privado,,,,-,
2004,Marco de Canaveses,Município,Público,,,,-,
2004,Marco de Canaveses,Município,Total,,,,-,
2004,Marinha Grande,Município,Privado,,,,,2
2004,Marinha Grande,Município,Público,,,,-,
2004,Marinha Grande,Município,Total,,,,,2
2004,Marvão,Município,Privado,,,,-,
2004,Marvão,Município,Público,,,,-,
2004,Marvão,Município,Total,,,,-,
2004,Matosinhos,Município,Privado,,,,,3
2004,Matosinhos,Município,Público,,,,,1
2004,Matosinhos,Município,Total,,,,,4
2004,Mealhada,Município,Privado,,,,-,
2004,Mealhada,Município,Público,,,,-,
2004,Mealhada,Município,Total,,,,-,
2004,Mêda,Município,Privado,,,,-,
2004,Mêda,Município,Público,,,,-,
2004,Mêda,Município,Total,,,,-,
2004,Melgaço,Município,Privado,,,,-,
2004,Melgaço,Município,Público,,,,-,
2004,Melgaço,Município,Total,,,,-,
2004,Mértola,Município,Privado,,,,-,
2004,Mértola,Município,Público,,,,-,
2004,Mértola,Município,Total,,,,-,
2004,Mesão Frio,Município,Privado,,,,-,
2004,Mesão Frio,Município,Público,,,,-,
2004,Mesão Frio,Município,Total,,,,-,
2004,Mira,Município,Privado,,,,-,
2004,Mira,Município,Público,,,,-,
2004,Mira,Município,Total,,,,-,
2004,Miranda do Corvo,Município,Privado,,,,-,
2004,Miranda do Corvo,Município,Público,,,,-,
2004,Miranda do Corvo,Município,Total,,,,-,
2004,Miranda do Douro,Município,Privado,,,,-,
2004,Miranda do Douro,Município,Público,,,,,1
2004,Miranda do Douro,Município,Total,,,,,1
2004,Mirandela,Município,Privado,,,,,1
2004,Mirandela,Município,Público,,,,,1
2004,Mirandela,Município,Total,,,,,2
2004,Mogadouro,Município,Privado,,,,-,
2004,Mogadouro,Município,Público,,,,-,
2004,Mogadouro,Município,Total,,,,-,
2004,Moimenta da Beira,Município,Privado,,,,-,
2004,Moimenta da Beira,Município,Público,,,,-,
2004,Moimenta da Beira,Município,Total,,,,-,
2004,Moita,Município,Privado,,,,-,
2004,Moita,Município,Público,,,,-,
2004,Moita,Município,Total,,,,-,
2004,Monção,Município,Privado,,,,-,
2004,Monção,Município,Público,,,,-,
2004,Monção,Município,Total,,,,-,
2004,Monchique,Município,Privado,,,,-,
2004,Monchique,Município,Público,,,,-,
2004,Monchique,Município,Total,,,,-,
2004,Mondim de Basto,Município,Privado,,,,-,
2004,Mondim de Basto,Município,Público,,,,-,
2004,Mondim de Basto,Município,Total,,,,-,
2004,Monforte,Município,Privado,,,,-,
2004,Monforte,Município,Público,,,,-,
2004,Monforte,Município,Total,,,,-,
2004,Montalegre,Município,Privado,,,,-,
2004,Montalegre,Município,Público,,,,-,
2004,Montalegre,Município,Total,,,,-,
2004,Montemor-o-Novo,Município,Privado,,,,-,
2004,Montemor-o-Novo,Município,Público,,,,-,
2004,Montemor-o-Novo,Município,Total,,,,-,
2004,Montemor-o-Velho,Município,Privado,,,,-,
2004,Montemor-o-Velho,Município,Público,,,,-,
2004,Montemor-o-Velho,Município,Total,,,,-,
2004,Montijo,Município,Privado,,,,-,
2004,Montijo,Município,Público,,,,-,
2004,Montijo,Município,Total,,,,-,
2004,Mora,Município,Privado,,,,-,
2004,Mora,Município,Público,,,,-,
2004,Mora,Município,Total,,,,-,
2004,Mortágua,Município,Privado,,,,-,
2004,Mortágua,Município,Público,,,,-,
2004,Mortágua,Município,Total,,,,-,
2004,Moura,Município,Privado,,,,-,
2004,Moura,Município,Público,,,,-,
2004,Moura,Município,Total,,,,-,
2004,Mourão,Município,Privado,,,,-,
2004,Mourão,Município,Público,,,,-,
2004,Mourão,Município,Total,,,,-,
2004,Murça,Município,Privado,,,,-,
2004,Murça,Município,Público,,,,-,
2004,Murça,Município,Total,,,,-,
2004,Murtosa,Município,Privado,,,,-,
2004,Murtosa,Município,Público,,,,-,
2004,Murtosa,Município,Total,,,,-,
2004,Nazaré,Município,Privado,,,,-,
2004,Nazaré,Município,Público,,,,-,
2004,Nazaré,Município,Total,,,,-,
2004,Nelas,Município,Privado,,,,-,
2004,Nelas,Município,Público,,,,-,
2004,Nelas,Município,Total,,,,-,
2004,Nisa,Município,Privado,,,,-,
2004,Nisa,Município,Público,,,,-,
2004,Nisa,Município,Total,,,,-,
2004,Nordeste,Município,Privado,,,,-,
2004,Nordeste,Município,Público,,,,-,
2004,Nordeste,Município,Total,,,,-,
2004,Óbidos,Município,Privado,,,,-,
2004,Óbidos,Município,Público,,,,-,
2004,Óbidos,Município,Total,,,,-,
2004,Odemira,Município,Privado,,,,-,
2004,Odemira,Município,Público,,,,-,
2004,Odemira,Município,Total,,,,-,
2004,Odivelas,Município,Privado,,,,,1
2004,Odivelas,Município,Público,,,,-,
2004,Odivelas,Município,Total,,,,,1
2004,Oeiras,Município,Privado,,,,,2
2004,Oeiras,Município,Público,,,,,4
2004,Oeiras,Município,Total,,,,,6
2004,Oleiros,Município,Privado,,,,-,
2004,Oleiros,Município,Público,,,,-,
2004,Oleiros,Município,Total,,,,-,
2004,Olhão,Município,Privado,,,,-,
2004,Olhão,Município,Público,,,,-,
2004,Olhão,Município,Total,,,,-,
2004,Oliveira de Azeméis,Município,Privado,,,,,1
2004,Oliveira de Azeméis,Município,Público,,,,-,
2004,Oliveira de Azeméis,Município,Total,,,,,1
2004,Oliveira de Frades,Município,Privado,,,,-,
2004,Oliveira de Frades,Município,Público,,,,-,
2004,Oliveira de Frades,Município,Total,,,,-,
2004,Oliveira do Bairro,Município,Privado,,,,-,
2004,Oliveira do Bairro,Município,Público,,,,-,
2004,Oliveira do Bairro,Município,Total,,,,-,
2004,Oliveira do Hospital,Município,Privado,,,,-,
2004,Oliveira do Hospital,Município,Público,,,,,1
2004,Oliveira do Hospital,Município,Total,,,,,1
2004,Ourém,Município,Privado,,,,-,
2004,Ourém,Município,Público,,,,-,
2004,Ourém,Município,Total,,,,-,
2004,Ourique,Município,Privado,,,,-,
2004,Ourique,Município,Público,,,,-,
2004,Ourique,Município,Total,,,,-,
2004,Ovar,Município,Privado,,,,-,
2004,Ovar,Município,Público,,,,-,
2004,Ovar,Município,Total,,,,-,
2004,Paços de Ferreira,Município,Privado,,,,-,
2004,Paços de Ferreira,Município,Público,,,,-,
2004,Paços de Ferreira,Município,Total,,,,-,
2004,Palmela,Município,Privado,,,,-,
2004,Palmela,Município,Público,,,,-,
2004,Palmela,Município,Total,,,,-,
2004,Pampilhosa da Serra,Município,Privado,,,,-,
2004,Pampilhosa da Serra,Município,Público,,,,-,
2004,Pampilhosa da Serra,Município,Total,,,,-,
2004,Paredes,Município,Privado,,,,,2
2004,Paredes,Município,Público,,,,-,
2004,Paredes,Município,Total,,,,,2
2004,Paredes de Coura,Município,Privado,,,,-,
2004,Paredes de Coura,Município,Público,,,,-,
2004,Paredes de Coura,Município,Total,,,,-,
2004,Pedrógão Grande,Município,Privado,,,,-,
2004,Pedrógão Grande,Município,Público,,,,-,
2004,Pedrógão Grande,Município,Total,,,,-,
